,trial_unique_ID,spk_bin,time,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,distance_to_goal,distance_to_goal,distance_to_goal,distance_to_goal,centroid_position,centroid_position,head_direction,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,cluster,cluster,cluster,cluster,cluster,cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster
574,m7.2022-07-15.maze_trial21,1276.0,644.2697287234042,0.03333333333333333,0.0,0.03333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.23333333333333334,0.03333333333333333,0.0,0.23333333333333334,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.3,0.0,0.03333333333333333,0.06666666666666667,0.16666666666666666,0.0,0.1,0.0,0.0,0.03333333333333333,0.26666666666666666,0.6,0.0,0.0,0.1,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.7333333333333333,0.0,0.0,0.03333333333333333,0.0,0.43333333333333335,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.36666666666666664,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,2.2666666666666666,0.06666666666666667,0.06666666666666667,0.0,0.43333333333333335,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.13333333333333333,0.16666666666666666,0.03333333333333333,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.1,0.0,0.0,0.0,0.36666666666666664,0.2,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.16666666666666666,0.23333333333333334,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.43333333333333335,0.06666666666666667,0.6,0.0,0.0,0.0,0.0,1.5975710653609587,0.9094095415529208,2.325019054212598,1.2600000000000002,0.48063108195709986,0.6371675042312422,230.07292982974175,5.216928e-09,0.22641931,0.00095463375,0.21804951,0.00053125096,0.00054990815,0.0018673759,0.10791791,0.00022677836,0.416454,0.02702931766307204,0.0,1,0,0,0,0,0.0,,,,
575,m7.2022-07-15.maze_trial21,1277.0,644.7685585106384,0.03333333333333333,0.0,0.0,0.0,0.23333333333333334,0.36666666666666664,0.7666666666666667,0.2,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.5,0.0,0.0,0.06666666666666667,0.16666666666666666,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.0,0.03333333333333333,0.0,0.06666666666666667,0.1,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.26666666666666666,0.0,0.0,0.13333333333333333,0.0,0.43333333333333335,0.13333333333333333,0.0,0.03333333333333333,0.0,0.0,0.2,0.03333333333333333,0.0,0.0,0.03333333333333333,0.1,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,1.4666666666666666,0.13333333333333333,0.16666666666666666,0.0,0.13333333333333333,0.0,0.4,0.36666666666666664,0.0,0.0,0.36666666666666664,0.0,0.0,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.06666666666666667,0.13333333333333333,0.3333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.26666666666666666,0.1,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.26666666666666666,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.1,0.0,0.03333333333333333,0.0,0.0,1.6185710653609588,0.8623254840349591,2.3203523875459315,1.1913333333333334,0.4983857083051507,0.6130406492752312,203.60139148794713,5.216928e-09,0.22641931,0.00095463375,0.21804951,0.00053125096,0.00054990815,0.0018673759,0.10791791,0.00022677836,0.416454,0.02702931766307204,2.0,0,0,1,0,0,,,0.6670710653609591,,
576,m7.2022-07-15.maze_trial21,1278.0,645.2673882978723,0.03333333333333333,0.0,0.16666666666666666,0.0,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.5666666666666667,0.0,0.0,0.06666666666666667,0.16666666666666666,0.0,0.03333333333333333,0.0,0.03333333333333333,0.13333333333333333,0.3333333333333333,0.36666666666666664,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.23333333333333334,0.0,0.5666666666666667,0.16666666666666666,0.06666666666666667,0.03333333333333333,0.0,0.06666666666666667,0.1,0.1,0.0,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.36666666666666664,0.03333333333333333,2.4,0.06666666666666667,0.16666666666666666,0.0,0.03333333333333333,0.0,0.06666666666666667,0.4,0.0,0.0,0.03333333333333333,0.1,0.0,0.1,0.3333333333333333,0.1,0.2,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.16666666666666666,0.0,0.03333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,1.715237732027625,0.8129683594773244,2.242352387545931,1.0928333333333335,0.4975461034396368,0.5204709357095347,201.7002830874357,7.70853066e-10,0.163516321,0.00016986190200000002,0.20901749700000002,0.00016558612600000002,0.0001025682035,0.00020979264969999998,0.21912917299999998,6.791685799999999e-05,0.39527497500000003,0.012346307489946829,2.0,0,0,1,0,0,,,0.6670710653609591,,
577,m7.2022-07-15.maze_trial21,1279.0,645.7670950563205,0.06666666666666667,0.0,0.06666666666666667,0.0,0.03333333333333333,0.2,0.6666666666666666,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.4666666666666667,0.1,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.26666666666666666,0.13333333333333333,0.0,0.03333333333333333,0.0,0.0,0.1,0.13333333333333333,0.0,0.03333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,1.7666666666666666,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.3,0.0,0.0,0.4666666666666667,0.0,0.0,0.2,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.03333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.03333333333333333,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.26666666666666666,0.0,0.2,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,1.8032377320276252,0.7797621716715496,2.1192730729124647,1.0085,0.5001164704321291,0.4339572318284281,200.59732862715157,3.0750668533333334e-10,0.15130958794773,8.356318466666667e-05,0.21187676933333333,0.00012718691633333335,5.50379565e-05,0.0020324803419,0.24317769066666667,5.540168366666667e-05,0.3798243612092283,0.0114579204524682,2.0,0,0,1,0,0,,,0.6670710653609591,,
578,m7.2022-07-15.maze_trial21,1280.0,646.2681584967321,0.0,0.0,0.1,0.0,0.0,0.3333333333333333,0.8333333333333334,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.5666666666666667,0.1,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.4,0.2,0.06666666666666667,0.06666666666666667,0.0,0.0,0.1,0.0,0.0,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.03333333333333333,0.0,0.13333333333333333,0.0,0.1,0.6666666666666666,0.0,0.0,0.0,0.0,0.03333333333333333,0.1,0.4666666666666667,0.3,0.2,0.0,0.0,0.03333333333333333,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.2,0.03333333333333333,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,1.8198471226599768,0.8064613875596832,1.983765247385505,0.9750751322481387,0.4508685129733531,0.3396734284053172,251.95228770725433,1.1967031e-09,1.7384319e-06,0.00010960967,0.32389882,0.00019186319,0.00011808951,0.060231525,0.5822373,0.00020434869,8.627685e-08,0.033006618034546964,2.0,0,0,1,0,0,,,0.6670710653609591,,
579,m7.2022-07-15.maze_trial21,1281.0,646.7692369281046,0.03333333333333333,0.0,0.1,0.0,0.06666666666666667,0.36666666666666664,1.1,0.2,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.6,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.06666666666666667,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.0,0.4,0.16666666666666666,0.13333333333333333,0.03333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.03333333333333333,0.1,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,1.6333333333333333,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.7333333333333333,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.26666666666666666,0.3,0.23333333333333334,0.16666666666666666,0.0,0.0,0.0,0.06666666666666667,0.3,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.3,0.06666666666666667,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.1,0.0,0.0,0.0,0.0,0.0,1.6914408622384092,0.8877716998008575,1.8534129632892493,1.0119248677518613,0.35134087353286275,0.28857965328546065,227.40018774917772,4.5816440400000003e-10,7.311708638000001e-05,7.262575e-05,0.31306098,8.6265894e-05,9.7149742e-05,0.0470064762,0.625992788,0.000112575426,4.865994337e-05,0.013449361500085555,2.0,0,0,1,0,0,,,0.6670710653609591,,
580,m7.2022-07-15.maze_trial21,1282.0,647.2703153594772,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.43333333333333335,0.9,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.7666666666666667,0.0,0.0,0.03333333333333333,0.16666666666666666,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.23333333333333334,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.03333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.6333333333333333,0.2,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.1,0.0,0.0,0.0,0.23333333333333334,0.0,1.6666666666666667,0.0,0.03333333333333333,0.0,0.13333333333333333,0.0,0.0,0.4666666666666667,0.03333333333333333,0.0,0.16666666666666666,0.03333333333333333,0.0,0.23333333333333334,0.06666666666666667,0.5,0.26666666666666666,0.0,0.03333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.1,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.1,0.0,0.26666666666666666,0.1,0.0,0.0,0.0,0.0,0.0,1.5820710653609589,0.9052397031726092,1.7243987502170577,0.941778174593052,0.31856218821486454,0.19059074833901313,195.70830488185095,2.7237348799999996e-10,9.0042988e-05,7.509661800000001e-05,0.288471812,8.577418e-05,0.03296322392,0.017480086837051382,0.6525297400000001,9.1145823e-05,8.48107496e-05,0.008128266611975122,2.0,0,0,1,0,0,,,0.6670710653609591,,
581,m7.2022-07-15.maze_trial21,1283.0,647.7713937908497,0.03333333333333333,0.0,0.2,0.0,0.1,0.3333333333333333,1.1666666666666667,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.6,0.0,0.0,0.1,0.16666666666666666,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.26666666666666666,0.03333333333333333,0.0,0.0,0.03333333333333333,0.1,0.13333333333333333,0.03333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.16666666666666666,0.03333333333333333,0.1,0.0,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.0,0.1,0.1,0.1,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,1.1666666666666667,0.03333333333333333,0.06666666666666667,0.0,0.2,0.0,0.03333333333333333,0.5,0.0,0.0,0.3333333333333333,0.03333333333333333,0.0,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.13333333333333333,0.0,0.0,0.03333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.13333333333333333,0.0,0.0,0.03333333333333333,0.0,0.1,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.1,0.0,0.0,0.0,0.0,0.0,1.5407377320276254,0.8943653574144114,1.6532813221849725,0.8981666666666667,0.33628769823151633,0.1727775472371317,150.0926584567277,2.7160266e-10,8.943048e-05,8.290785e-05,0.27388534,0.00010304592,0.05487743,2.0617523e-09,0.66292846,9.2154965e-05,0.000100815676,0.007840412775645067,2.0,0,0,1,0,0,,,0.6670710653609591,,
582,m7.2022-07-15.maze_trial21,1284.0,648.2724722222223,0.03333333333333333,0.0,0.06666666666666667,0.0,0.03333333333333333,0.16666666666666666,1.3666666666666667,0.06666666666666667,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.2,0.5333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.0,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.1,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.4666666666666667,0.1,0.03333333333333333,0.03333333333333333,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.0,0.06666666666666667,0.3333333333333333,0.0,1.0666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.3,0.0,0.0,0.2,0.03333333333333333,0.0,0.2,0.0,0.0,0.16666666666666666,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.0,0.0,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.03333333333333333,0.0,0.0,0.26666666666666666,0.0,0.03333333333333333,0.0,0.0,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,1.4304043986942923,0.7878333333333334,1.4952813221849726,0.7878333333333334,0.4402801475091502,0.15203977797472176,104.9415739537896,2.1693430333333332e-10,7.788353733333333e-05,6.6122e-05,0.26332536333333334,7.6980318e-05,0.05983485499999999,1.44736363e-09,0.6692556066666667,7.043585133333334e-05,7.8015466e-05,0.007214736163035362,4.0,0,0,0,0,1,,,,,0.39483333333333315
583,m7.2022-07-15.maze_trial21,1285.0,648.7735506535948,0.03333333333333333,0.0,0.1,0.0,0.0,0.23333333333333334,1.2666666666666666,0.16666666666666666,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.13333333333333333,0.03333333333333333,0.0,0.16666666666666666,0.4666666666666667,0.0,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.0,0.03333333333333333,0.0,0.0,0.1,0.3333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.2,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.16666666666666666,0.03333333333333333,0.0,0.0,0.13333333333333333,0.0,0.2,0.13333333333333333,0.0,0.1,0.0,0.0,0.16666666666666666,0.06666666666666667,0.0,0.06666666666666667,0.0,0.23333333333333334,0.0,0.0,0.03333333333333333,0.0,0.4666666666666667,0.0,1.8333333333333333,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.36666666666666664,0.26666666666666666,0.43333333333333335,0.4,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.06666666666666667,0.16666666666666666,0.0,0.0,0.03333333333333333,0.0,0.0,0.26666666666666666,0.0,0.03333333333333333,0.0,0.0,0.0,0.5,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.1,0.06666666666666667,0.0,0.0,0.0,0.3,0.0,1.291071065360959,0.6485,1.3419479888516395,0.6485,0.5827147500690671,0.1513821759476216,101.79746425148274,1.0750858533333333e-10,5.394023513333333e-05,3.25655779e-05,0.24114956966666667,2.5747182366666665e-05,0.0701943723,2.2909122366666668e-10,0.6825125553333333,2.77452252e-05,3.3329318466666665e-05,0.005970174824333363,4.0,0,0,0,0,1,,,,,0.39483333333333315
584,m7.2022-07-15.maze_trial21,1286.0,649.2746290849674,0.0,0.0,0.03333333333333333,0.0,0.0,0.3,1.2,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.1,0.0,0.0,0.13333333333333333,0.5,0.0,0.0,0.03333333333333333,0.2,0.0,0.0,0.0,0.0,0.06666666666666667,0.3333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.1,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.06666666666666667,0.03333333333333333,0.0,0.0,0.3,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.23333333333333334,0.03333333333333333,0.0,0.0,0.03333333333333333,0.13333333333333333,0.06666666666666667,1.4,0.0,0.03333333333333333,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,0.0,0.26666666666666666,0.13333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.06666666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.2,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.36666666666666664,0.0,1.149237732027626,0.5066666666666666,1.2046146555183062,0.5066666666666666,0.7221045007110055,0.15362983725704057,100.73585421436182,1.0492745e-10,2.9307146e-05,3.3008637e-05,0.2105302,5.1791165e-05,0.083089724,5.337343e-10,0.69998956,4.942566e-05,5.984322e-05,0.006167139533338251,4.0,0,0,0,0,1,,,,,0.39483333333333315
585,m7.2022-07-15.maze_trial21,1287.0,649.7757075163398,0.03333333333333333,0.0,0.13333333333333333,0.0,0.03333333333333333,0.26666666666666666,1.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.26666666666666666,0.0,0.03333333333333333,0.2,0.6333333333333333,0.0,0.0,0.23333333333333334,0.16666666666666666,0.0,0.03333333333333333,0.0,0.0,0.2,0.2,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.06666666666666667,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.6333333333333333,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.0,0.2,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.3,0.0,0.0,0.03333333333333333,0.06666666666666667,0.4,0.03333333333333333,1.7333333333333334,0.03333333333333333,0.06666666666666667,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.03333333333333333,0.3,0.3,0.23333333333333334,0.16666666666666666,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.03333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.26666666666666666,0.06666666666666667,0.0,0.0,0.0,0.3,0.0,1.0622282566461647,0.4093333333333333,1.1004479888516394,0.4093333333333333,0.8176915795952453,0.15305818283564435,88.3116905570534,1.2428239766666667e-10,6.0251794933333334e-05,0.025881783109366667,0.09123845935633333,6.8546297e-05,0.08236344773333333,0.0032360777312848634,0.786232226,6.208489133333334e-05,4.9983662e-05,0.01080713930013278,4.0,0,0,0,0,1,,,,,0.39483333333333315
586,m7.2022-07-15.maze_trial21,1288.0,650.2767859477124,0.0,0.0,0.23333333333333334,0.0,0.03333333333333333,0.06666666666666667,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.23333333333333334,0.6333333333333333,0.0,0.0,0.26666666666666666,0.13333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.26666666666666666,0.2,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.1,0.13333333333333333,0.13333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.3333333333333333,0.13333333333333333,0.0,0.23333333333333334,0.16666666666666666,0.0,0.5,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.0,0.0,0.2,0.03333333333333333,0.03333333333333333,0.1,0.06666666666666667,0.2,0.0,0.1,0.03333333333333333,0.06666666666666667,0.26666666666666666,0.13333333333333333,1.1,0.03333333333333333,0.16666666666666666,0.0,0.3,0.0,0.16666666666666666,0.03333333333333333,0.0,0.0,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.4,0.13333333333333333,0.1,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.4,0.0,0.0,0.03333333333333333,0.0,0.1,0.13333333333333333,0.0,0.0,0.03333333333333333,0.0,0.1,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.23333333333333334,0.26666666666666666,0.03333333333333333,0.0,0.0,0.0,0.0,1.0283807102406397,0.36,1.0674479888516395,0.36,0.8613430035286187,0.15396939321863132,84.6746181654785,1.3908324e-10,8.391535e-05,0.045648493,1.536357e-05,8.1359045e-05,0.08180806,0.005710725,0.8521825,7.176548e-05,4.2444e-05,0.014355374415916833,2.0,0,0,1,0,0,,,0.39713637879500796,,
