,trial_unique_ID,spk_bin,time,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,distance_to_goal,distance_to_goal,distance_to_goal,distance_to_goal,centroid_position,centroid_position,head_direction,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,cluster,cluster,cluster,cluster,cluster,cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster
,,,,m8.2022-07-04.maze_cluster0,m8.2022-07-04.maze_cluster1,m8.2022-07-04.maze_cluster2,m8.2022-07-04.maze_cluster3,m8.2022-07-04.maze_cluster4,m8.2022-07-04.maze_cluster5,m8.2022-07-04.maze_cluster6,m8.2022-07-04.maze_cluster7,m8.2022-07-04.maze_cluster8,m8.2022-07-04.maze_cluster9,m8.2022-07-04.maze_cluster10,m8.2022-07-04.maze_cluster11,m8.2022-07-04.maze_cluster12,m8.2022-07-04.maze_cluster13,m8.2022-07-04.maze_cluster14,m8.2022-07-04.maze_cluster15,m8.2022-07-04.maze_cluster16,m8.2022-07-04.maze_cluster17,m8.2022-07-04.maze_cluster18,m8.2022-07-04.maze_cluster19,m8.2022-07-04.maze_cluster20,m8.2022-07-04.maze_cluster21,m8.2022-07-04.maze_cluster22,m8.2022-07-04.maze_cluster23,m8.2022-07-04.maze_cluster24,m8.2022-07-04.maze_cluster25,m8.2022-07-04.maze_cluster26,m8.2022-07-04.maze_cluster27,m8.2022-07-04.maze_cluster28,m8.2022-07-04.maze_cluster29,m8.2022-07-04.maze_cluster30,m8.2022-07-04.maze_cluster31,m8.2022-07-04.maze_cluster32,m8.2022-07-04.maze_cluster33,m8.2022-07-04.maze_cluster34,m8.2022-07-04.maze_cluster35,m8.2022-07-04.maze_cluster36,m8.2022-07-04.maze_cluster37,m8.2022-07-04.maze_cluster38,m8.2022-07-04.maze_cluster39,m8.2022-07-04.maze_cluster40,m8.2022-07-04.maze_cluster41,m8.2022-07-04.maze_cluster42,m8.2022-07-04.maze_cluster43,m8.2022-07-04.maze_cluster44,m8.2022-07-04.maze_cluster45,m8.2022-07-04.maze_cluster46,m8.2022-07-04.maze_cluster47,m8.2022-07-04.maze_cluster48,m8.2022-07-04.maze_cluster49,m8.2022-07-04.maze_cluster50,m8.2022-07-04.maze_cluster51,m8.2022-07-04.maze_cluster52,m8.2022-07-04.maze_cluster53,m8.2022-07-04.maze_cluster54,m8.2022-07-04.maze_cluster55,m8.2022-07-04.maze_cluster56,m8.2022-07-04.maze_cluster57,m8.2022-07-04.maze_cluster58,m8.2022-07-04.maze_cluster59,m8.2022-07-04.maze_cluster60,m8.2022-07-04.maze_cluster61,m8.2022-07-04.maze_cluster62,m8.2022-07-04.maze_cluster63,m8.2022-07-04.maze_cluster64,m8.2022-07-04.maze_cluster65,m8.2022-07-04.maze_cluster66,m8.2022-07-04.maze_cluster67,m8.2022-07-04.maze_cluster68,m8.2022-07-04.maze_cluster69,m8.2022-07-04.maze_cluster70,m8.2022-07-04.maze_cluster71,m8.2022-07-04.maze_cluster72,m8.2022-07-04.maze_cluster73,m8.2022-07-04.maze_cluster74,m8.2022-07-04.maze_cluster75,m8.2022-07-04.maze_cluster76,m8.2022-07-04.maze_cluster77,m8.2022-07-04.maze_cluster78,m8.2022-07-04.maze_cluster79,m8.2022-07-04.maze_cluster80,m8.2022-07-04.maze_cluster81,m8.2022-07-04.maze_cluster82,m8.2022-07-04.maze_cluster83,m8.2022-07-04.maze_cluster84,m8.2022-07-04.maze_cluster85,m8.2022-07-04.maze_cluster86,m8.2022-07-04.maze_cluster87,m8.2022-07-04.maze_cluster88,m8.2022-07-04.maze_cluster89,m8.2022-07-04.maze_cluster90,m8.2022-07-04.maze_cluster91,m8.2022-07-04.maze_cluster92,m8.2022-07-04.maze_cluster93,m8.2022-07-04.maze_cluster94,m8.2022-07-04.maze_cluster95,m8.2022-07-04.maze_cluster96,m8.2022-07-04.maze_cluster97,m8.2022-07-04.maze_cluster98,m8.2022-07-04.maze_cluster99,m8.2022-07-04.maze_cluster100,m8.2022-07-04.maze_cluster101,m8.2022-07-04.maze_cluster102,m8.2022-07-04.maze_cluster103,m8.2022-07-04.maze_cluster104,m8.2022-07-04.maze_cluster105,m8.2022-07-04.maze_cluster106,m8.2022-07-04.maze_cluster107,m8.2022-07-04.maze_cluster108,m8.2022-07-04.maze_cluster109,m8.2022-07-04.maze_cluster110,m8.2022-07-04.maze_cluster111,m8.2022-07-04.maze_cluster112,m8.2022-07-04.maze_cluster113,m8.2022-07-04.maze_cluster114,m8.2022-07-04.maze_cluster115,m8.2022-07-04.maze_cluster116,m8.2022-07-04.maze_cluster117,m8.2022-07-04.maze_cluster118,m8.2022-07-04.maze_cluster119,m8.2022-07-04.maze_cluster120,m8.2022-07-04.maze_cluster121,m8.2022-07-04.maze_cluster122,m8.2022-07-04.maze_cluster123,m8.2022-07-04.maze_cluster124,m8.2022-07-04.maze_cluster125,m8.2022-07-04.maze_cluster126,m8.2022-07-04.maze_cluster127,m8.2022-07-04.maze_cluster128,m8.2022-07-04.maze_cluster129,m8.2022-07-04.maze_cluster130,m8.2022-07-04.maze_cluster131,m8.2022-07-04.maze_cluster132,m8.2022-07-04.maze_cluster133,m8.2022-07-04.maze_cluster134,m8.2022-07-04.maze_cluster135,m8.2022-07-04.maze_cluster136,geodesic,euclidean,future,manhattan,x,y,value,route_0,route_1,route_2,route_3,route_4,route_5,route_6,route_7,route_8,route_9,non_route,cluster_label,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4
0,m8.2022-07-04.maze_trial1,0.0,8.250285037878788,0.2,0.03333333333333333,0.1,0.06666666666666667,0.0,0.0,0.26666666666666666,0.43333333333333335,0.26666666666666666,0.0,0.1,0.03333333333333333,0.16666666666666666,0.23333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.0,0.03333333333333333,0.13333333333333333,0.16666666666666666,0.0,0.0,0.03333333333333333,0.1,0.06666666666666667,0.1,0.0,0.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.2,0.0,0.0,0.13333333333333333,0.1,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.36666666666666664,0.03333333333333333,0.0,0.0,0.2,0.0,0.0,0.0,0.13333333333333333,0.03333333333333333,0.1,0.13333333333333333,0.0,0.16666666666666666,0.1,0.03333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.03333333333333333,0.1,0.03333333333333333,0.0,0.16666666666666666,0.0,0.06666666666666667,0.0,0.0,0.0,0.26666666666666666,0.8,0.1,0.0,0.0,0.0,0.0,0.5666666666666667,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.03333333333333333,0.1,0.0,0.1,0.0,0.13333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.16666666666666666,0.03333333333333333,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.03333333333333333,0.0,0.9687140435739732,0.5908944807865626,1.1301425544674661,0.7796666666666667,1.1079363371219937,0.3247346991636747,267.79727041308485,3.769285e-09,0.057710875,0.84329045,4.6658693e-06,0.0007162699,0.0011128174,0.0019416420999999998,1.2535639e-06,4.9733177e-07,2.6043412e-09,0.0952215224614037,4.0,0,0,0,0,1,,,,,0.13449999999999984
1,m8.2022-07-04.maze_trial1,1.0,8.750333333333334,0.1,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.3333333333333333,0.2,0.23333333333333334,0.0,0.06666666666666667,0.0,0.06666666666666667,0.03333333333333333,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.3,0.0,0.0,0.03333333333333333,0.1,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.3,0.23333333333333334,0.06666666666666667,0.0,0.0,0.0,0.3333333333333333,0.03333333333333333,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.1,0.06666666666666667,0.0,0.4,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.0,0.2,0.0,0.03333333333333333,0.03333333333333333,0.1,0.1,0.23333333333333334,0.5,0.1,0.06666666666666667,0.0,0.0,0.03333333333333333,0.6,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.1,0.06666666666666667,0.0,0.03333333333333333,0.0,0.1,0.0,0.03333333333333333,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.1,0.06666666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.9733807102406399,0.5889185003037347,1.1254758878007995,0.775,1.1050912944349174,0.32381313221818875,267.7106228072649,3.769285e-09,0.057710875,0.84329045,4.6658693e-06,0.0007162699,0.0011128174,0.0019416420999999998,1.2535639e-06,4.9733177e-07,2.6043412e-09,0.0952215224614037,4.0,0,0,0,0,1,,,,,0.13449999999999984
2,m8.2022-07-04.maze_trial1,2.0,9.250333333333334,0.43333333333333335,0.0,0.0,0.26666666666666666,0.0,0.0,0.36666666666666664,0.26666666666666666,0.3333333333333333,0.0,0.1,0.06666666666666667,0.03333333333333333,0.26666666666666666,0.03333333333333333,0.1,0.0,0.03333333333333333,0.0,0.0,0.1,0.0,0.0,0.06666666666666667,0.06666666666666667,0.16666666666666666,0.0,0.0,0.0,0.1,0.03333333333333333,0.13333333333333333,0.0,0.1,0.26666666666666666,0.23333333333333334,0.0,0.03333333333333333,0.0,0.26666666666666666,0.13333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.16666666666666666,0.0,0.36666666666666664,0.0,0.0,0.1,0.0,0.0,0.2,0.23333333333333334,0.23333333333333334,0.03333333333333333,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.16666666666666666,0.0,0.1,0.0,0.0,0.03333333333333333,0.23333333333333334,0.1,0.0,0.13333333333333333,0.1,0.13333333333333333,0.1,0.0,0.0,0.03333333333333333,0.0,0.2,0.0,0.26666666666666666,0.0,0.1,0.0,0.0,0.0,0.1,0.8666666666666667,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.16666666666666666,0.1,0.0,0.0,0.06666666666666667,0.2,0.0,0.2,0.0,0.26666666666666666,0.0,0.13333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.26666666666666666,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.9898807102406398,0.5830059438617068,1.1089758878007996,0.7585,1.0854927711852487,0.32913099124486894,277.33836410815604,3.769285e-09,0.057710875,0.84329045,4.6658693e-06,0.0007162699,0.0011128174,0.0019416420999999998,1.2535639e-06,4.9733177e-07,2.6043412e-09,0.0952215224614037,4.0,0,0,0,0,1,,,,,0.13449999999999984
3,m8.2022-07-04.maze_trial1,3.0,9.750333333333334,0.2,0.0,0.1,0.23333333333333334,0.0,0.0,0.3333333333333333,0.4,0.3,0.0,0.23333333333333334,0.03333333333333333,0.06666666666666667,0.1,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.03333333333333333,0.16666666666666666,0.0,0.0,0.03333333333333333,0.2,0.1,0.2,0.0,0.1,0.16666666666666666,0.2,0.0,0.06666666666666667,0.0,0.23333333333333334,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.26666666666666666,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.16666666666666666,0.13333333333333333,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.06666666666666667,0.0,0.23333333333333334,0.03333333333333333,0.4,0.06666666666666667,0.0,0.3333333333333333,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.16666666666666666,0.0,0.06666666666666667,0.03333333333333333,0.1,0.0,0.0,0.0,0.0,0.8333333333333334,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.0,0.1,0.0,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.03333333333333333,0.26666666666666666,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.1,0.0,0.0,0.03333333333333333,0.0,1.02838071024064,0.5692099788303082,1.0704758878007996,0.7199999999999999,1.0654083477213643,0.33629538113223006,290.7440351792898,3.769285e-09,0.057710875,0.84329045,4.6658693e-06,0.0007162699,0.0011128174,0.0019416420999999998,1.2535639e-06,4.9733177e-07,2.6043412e-09,0.0952215224614037,4.0,0,0,0,0,1,,,,,0.13449999999999984
4,m8.2022-07-04.maze_trial1,4.0,10.250333333333334,0.26666666666666666,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.5,1.1,0.8333333333333334,0.06666666666666667,0.3333333333333333,0.03333333333333333,0.16666666666666666,0.2,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.23333333333333334,0.0,0.0,0.0,0.13333333333333333,0.16666666666666666,0.26666666666666666,0.0,0.06666666666666667,0.3,0.2,0.0,0.03333333333333333,0.06666666666666667,0.23333333333333334,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.0,0.06666666666666667,0.26666666666666666,0.0,0.1,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.43333333333333335,0.1,0.06666666666666667,0.0,0.0,0.0,0.36666666666666664,0.0,0.0,0.0,0.2,0.0,0.13333333333333333,0.0,0.2,0.0,0.1,0.03333333333333333,0.0,0.23333333333333334,0.0,0.16666666666666666,0.1,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.06666666666666667,0.0,0.0,0.06666666666666667,0.6,0.1,0.03333333333333333,0.0,0.0,0.0,0.26666666666666666,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.0,0.0,0.03333333333333333,0.03333333333333333,0.1,0.03333333333333333,0.06666666666666667,0.16666666666666666,0.0,0.06666666666666667,0.0,0.3333333333333333,0.0,0.1,0.0,0.03333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,1.02838071024064,0.5692099788303082,1.0704758878007996,0.7199999999999999,1.0699889504225106,0.3373343219464047,309.2514214247214,3.769285e-09,0.057710875,0.84329045,4.6658693e-06,0.0007162699,0.0011128174,0.0019416420999999998,1.2535639e-06,4.9733177e-07,2.6043412e-09,0.0952215224614037,4.0,0,0,0,0,1,,,,,0.13449999999999984
5,m8.2022-07-04.maze_trial1,5.0,10.750333333333334,0.3,0.0,0.1,0.3333333333333333,0.0,0.0,0.36666666666666664,0.5333333333333333,0.5333333333333333,0.03333333333333333,0.23333333333333334,0.03333333333333333,0.26666666666666666,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.03333333333333333,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.4,0.1,0.03333333333333333,0.0,0.0,0.06666666666666667,0.2,0.0,0.03333333333333333,0.1,0.06666666666666667,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.5,0.23333333333333334,0.03333333333333333,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.13333333333333333,0.0,0.03333333333333333,0.0,0.36666666666666664,0.0,0.16666666666666666,0.03333333333333333,0.0,0.06666666666666667,0.0,0.16666666666666666,0.06666666666666667,0.0,0.0,0.13333333333333333,0.03333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.0,0.16666666666666666,0.06666666666666667,0.0,0.0,0.03333333333333333,0.6666666666666666,0.06666666666666667,0.1,0.03333333333333333,0.0,0.0,0.3333333333333333,0.0,0.03333333333333333,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.03333333333333333,0.2,0.0,0.13333333333333333,0.0,0.26666666666666666,0.0,0.13333333333333333,0.0,0.0,0.0,0.1,0.0,0.0,0.03333333333333333,0.1,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,1.02838071024064,0.5692099788303082,1.0704758878007996,0.7199999999999999,1.0701719117126975,0.3398957509005805,316.1918659950565,3.769285e-09,0.057710875,0.84329045,4.6658693e-06,0.0007162699,0.0011128174,0.0019416420999999998,1.2535639e-06,4.9733177e-07,2.6043412e-09,0.0952215224614037,4.0,0,0,0,0,1,,,,,0.13449999999999984
6,m8.2022-07-04.maze_trial1,6.0,11.250333333333334,0.4,0.0,0.06666666666666667,0.1,0.0,0.0,0.16666666666666666,0.3,0.13333333333333333,0.0,0.3,0.03333333333333333,0.1,0.1,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,0.06666666666666667,0.0,0.0,0.03333333333333333,0.3,0.0,0.0,0.1,0.03333333333333333,0.03333333333333333,0.1,0.03333333333333333,0.0,0.0,0.13333333333333333,0.2,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.36666666666666664,0.26666666666666666,0.0,0.06666666666666667,0.03333333333333333,0.0,0.5,0.0,0.03333333333333333,0.03333333333333333,0.3,0.0,0.03333333333333333,0.0,0.1,0.06666666666666667,0.2,0.0,0.0,0.2,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.16666666666666666,0.0,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.0,0.7666666666666667,0.16666666666666666,0.0,0.1,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.1,0.1,0.1,0.03333333333333333,0.0,0.06666666666666667,0.23333333333333334,0.0,0.13333333333333333,0.0,0.3,0.0,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0210473769073067,0.5451343441511098,1.0191425544674664,0.7126666666666666,1.0717634778593619,0.3574143899999718,344.4264565360064,3.769285e-09,0.057710875,0.84329045,4.6658693e-06,0.0007162699,0.0011128174,0.0019416420999999998,1.2535639e-06,4.9733177e-07,2.6043412e-09,0.0952215224614037,4.0,0,0,0,0,1,,,,,0.13449999999999984
7,m8.2022-07-04.maze_trial1,7.0,11.750333333333334,0.36666666666666664,0.06666666666666667,0.2,0.1,0.0,0.0,0.26666666666666666,0.1,0.13333333333333333,0.0,0.23333333333333334,0.0,0.06666666666666667,0.26666666666666666,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.36666666666666664,0.0,0.06666666666666667,0.0,0.03333333333333333,0.1,0.2,0.0,0.06666666666666667,0.0,0.2,0.0,0.16666666666666666,0.0,0.03333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.1,0.0,0.03333333333333333,0.2,0.2,0.0,0.06666666666666667,0.03333333333333333,0.0,0.3333333333333333,0.0,0.0,0.1,0.13333333333333333,0.0,0.13333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.3,0.1,0.0,0.16666666666666666,0.1,0.03333333333333333,0.13333333333333333,0.0,0.0,0.03333333333333333,0.26666666666666666,0.13333333333333333,0.0,0.26666666666666666,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,0.9666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.4666666666666667,0.1,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.03333333333333333,0.0,0.4,0.0,0.03333333333333333,0.0,0.16666666666666666,0.03333333333333333,0.13333333333333333,0.0,0.0,0.0,0.1,0.0,0.0,0.03333333333333333,0.26666666666666666,0.03333333333333333,0.0,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.9535473769073064,0.4988525199944634,0.9956425544674663,0.6451666666666666,1.053084721950398,0.4034248199713448,344.48475493207167,3.769285e-09,0.057710875,0.84329045,4.6658693e-06,0.0007162699,0.0011128174,0.0019416420999999998,1.2535639e-06,4.9733177e-07,2.6043412e-09,0.0952215224614037,4.0,0,0,0,0,1,,,,,0.13449999999999984
8,m8.2022-07-04.maze_trial1,8.0,12.250333333333334,0.16666666666666666,0.06666666666666667,0.16666666666666666,0.1,0.0,0.0,0.36666666666666664,0.16666666666666666,0.3,0.0,0.23333333333333334,0.0,0.06666666666666667,0.36666666666666664,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.3333333333333333,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.1,0.0,0.16666666666666666,0.0,0.06666666666666667,0.2,0.1,0.0,0.0,0.03333333333333333,0.23333333333333334,0.03333333333333333,0.2,0.13333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.16666666666666666,0.0,0.13333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,0.0,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.23333333333333334,0.1,0.03333333333333333,0.1,0.0,0.0,0.1,0.06666666666666667,0.13333333333333333,0.0,0.3333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.9333333333333333,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.5666666666666667,0.2,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.03333333333333333,0.16666666666666666,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.8726030030871198,0.41983475431494044,0.8893489843872532,0.5491666666666665,1.0310861672526523,0.48492313494780864,336.1832871583512,7.528184213333334e-10,0.008362186866666668,0.9601870133333333,4.3565183173333334e-05,9.550439525576667e-05,0.00022945869866666666,0.00036492275666666666,4.240179665333333e-05,6.9026752236e-05,7.224683066666668e-10,0.030605918742061436,2.0,0,0,1,0,0,,,0.0,,
