,trial_unique_ID,spk_bin,time,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,distance_to_goal,distance_to_goal,distance_to_goal,distance_to_goal,centroid_position,centroid_position,head_direction,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,cluster,cluster,cluster,cluster,cluster,cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster
,,,,m8.2022-07-05.maze_cluster0,m8.2022-07-05.maze_cluster1,m8.2022-07-05.maze_cluster2,m8.2022-07-05.maze_cluster3,m8.2022-07-05.maze_cluster4,m8.2022-07-05.maze_cluster5,m8.2022-07-05.maze_cluster6,m8.2022-07-05.maze_cluster7,m8.2022-07-05.maze_cluster8,m8.2022-07-05.maze_cluster9,m8.2022-07-05.maze_cluster10,m8.2022-07-05.maze_cluster11,m8.2022-07-05.maze_cluster12,m8.2022-07-05.maze_cluster13,m8.2022-07-05.maze_cluster14,m8.2022-07-05.maze_cluster15,m8.2022-07-05.maze_cluster16,m8.2022-07-05.maze_cluster17,m8.2022-07-05.maze_cluster18,m8.2022-07-05.maze_cluster19,m8.2022-07-05.maze_cluster20,m8.2022-07-05.maze_cluster21,m8.2022-07-05.maze_cluster22,m8.2022-07-05.maze_cluster23,m8.2022-07-05.maze_cluster24,m8.2022-07-05.maze_cluster26,m8.2022-07-05.maze_cluster27,m8.2022-07-05.maze_cluster28,m8.2022-07-05.maze_cluster29,m8.2022-07-05.maze_cluster30,m8.2022-07-05.maze_cluster31,m8.2022-07-05.maze_cluster32,m8.2022-07-05.maze_cluster33,m8.2022-07-05.maze_cluster34,m8.2022-07-05.maze_cluster35,m8.2022-07-05.maze_cluster36,m8.2022-07-05.maze_cluster37,m8.2022-07-05.maze_cluster38,m8.2022-07-05.maze_cluster39,m8.2022-07-05.maze_cluster40,m8.2022-07-05.maze_cluster41,m8.2022-07-05.maze_cluster42,m8.2022-07-05.maze_cluster43,m8.2022-07-05.maze_cluster44,m8.2022-07-05.maze_cluster45,m8.2022-07-05.maze_cluster46,m8.2022-07-05.maze_cluster47,m8.2022-07-05.maze_cluster48,m8.2022-07-05.maze_cluster49,m8.2022-07-05.maze_cluster50,m8.2022-07-05.maze_cluster51,m8.2022-07-05.maze_cluster52,m8.2022-07-05.maze_cluster53,m8.2022-07-05.maze_cluster54,m8.2022-07-05.maze_cluster55,m8.2022-07-05.maze_cluster56,m8.2022-07-05.maze_cluster57,m8.2022-07-05.maze_cluster58,m8.2022-07-05.maze_cluster59,m8.2022-07-05.maze_cluster60,m8.2022-07-05.maze_cluster61,m8.2022-07-05.maze_cluster62,m8.2022-07-05.maze_cluster63,m8.2022-07-05.maze_cluster64,m8.2022-07-05.maze_cluster65,m8.2022-07-05.maze_cluster66,m8.2022-07-05.maze_cluster67,m8.2022-07-05.maze_cluster68,m8.2022-07-05.maze_cluster69,m8.2022-07-05.maze_cluster70,m8.2022-07-05.maze_cluster71,m8.2022-07-05.maze_cluster72,m8.2022-07-05.maze_cluster73,m8.2022-07-05.maze_cluster74,m8.2022-07-05.maze_cluster75,m8.2022-07-05.maze_cluster76,m8.2022-07-05.maze_cluster77,m8.2022-07-05.maze_cluster78,m8.2022-07-05.maze_cluster79,m8.2022-07-05.maze_cluster80,m8.2022-07-05.maze_cluster81,m8.2022-07-05.maze_cluster82,m8.2022-07-05.maze_cluster83,m8.2022-07-05.maze_cluster84,m8.2022-07-05.maze_cluster85,m8.2022-07-05.maze_cluster86,m8.2022-07-05.maze_cluster87,m8.2022-07-05.maze_cluster88,m8.2022-07-05.maze_cluster89,m8.2022-07-05.maze_cluster90,m8.2022-07-05.maze_cluster91,m8.2022-07-05.maze_cluster92,m8.2022-07-05.maze_cluster93,m8.2022-07-05.maze_cluster94,m8.2022-07-05.maze_cluster95,m8.2022-07-05.maze_cluster96,m8.2022-07-05.maze_cluster97,m8.2022-07-05.maze_cluster98,m8.2022-07-05.maze_cluster99,m8.2022-07-05.maze_cluster100,m8.2022-07-05.maze_cluster101,m8.2022-07-05.maze_cluster102,m8.2022-07-05.maze_cluster103,m8.2022-07-05.maze_cluster104,m8.2022-07-05.maze_cluster105,m8.2022-07-05.maze_cluster106,m8.2022-07-05.maze_cluster107,m8.2022-07-05.maze_cluster108,m8.2022-07-05.maze_cluster109,m8.2022-07-05.maze_cluster110,m8.2022-07-05.maze_cluster111,m8.2022-07-05.maze_cluster112,m8.2022-07-05.maze_cluster113,m8.2022-07-05.maze_cluster114,m8.2022-07-05.maze_cluster115,m8.2022-07-05.maze_cluster116,m8.2022-07-05.maze_cluster117,m8.2022-07-05.maze_cluster118,m8.2022-07-05.maze_cluster119,m8.2022-07-05.maze_cluster120,m8.2022-07-05.maze_cluster121,m8.2022-07-05.maze_cluster122,m8.2022-07-05.maze_cluster123,m8.2022-07-05.maze_cluster124,m8.2022-07-05.maze_cluster125,m8.2022-07-05.maze_cluster126,m8.2022-07-05.maze_cluster127,m8.2022-07-05.maze_cluster128,m8.2022-07-05.maze_cluster129,geodesic,euclidean,future,manhattan,x,y,value,route_0,route_1,route_2,route_3,route_4,route_5,route_6,route_7,route_8,route_9,non_route,cluster_label,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4
0,m8.2022-07-05.maze_trial1,0.0,7.285466039707418,0.0,0.0,0.034482758620689655,0.034482758620689655,0.1724137931034483,0.5862068965517241,0.4827586206896552,0.0,0.0,0.06896551724137931,0.2413793103448276,0.20689655172413793,0.3793103448275862,0.06896551724137931,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.06896551724137931,0.0,0.27586206896551724,0.0,0.06896551724137931,0.034482758620689655,0.20689655172413793,0.06896551724137931,0.2413793103448276,0.0,0.0,0.13793103448275862,0.0,0.0,0.06896551724137931,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.0,0.0,0.41379310344827586,0.2413793103448276,0.0,0.0,0.1724137931034483,0.0,0.3448275862068966,0.034482758620689655,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.27586206896551724,0.0,0.3793103448275862,0.034482758620689655,0.10344827586206896,0.10344827586206896,0.0,0.0,0.10344827586206896,0.20689655172413793,0.3448275862068966,0.27586206896551724,0.0,0.20689655172413793,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,1.103448275862069,0.20689655172413793,0.3103448275862069,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.7586206896551724,0.0,0.1724137931034483,0.0,0.0,0.06896551724137931,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.7314317344306647,0.5826334878515604,0.8908882810084358,0.7572413793103449,1.228653171486426,0.5458622628987594,214.3449874907006,0.0011168638,0.0037668336,0.00039413652999999995,0.0004926941,0.90017766,0.0016617295,0.0015214451,0.0007167157,1.2476892e-09,0.0018970458,0.08825487462231084,3.0,0,0,0,1,0,,,,0.018275862068965365,
1,m8.2022-07-05.maze_trial1,1.0,7.770943164800278,0.0,0.0,0.06896551724137931,0.034482758620689655,0.13793103448275862,0.20689655172413793,0.3103448275862069,0.0,0.10344827586206896,0.034482758620689655,0.10344827586206896,0.13793103448275862,0.06896551724137931,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.13793103448275862,0.034482758620689655,0.1724137931034483,0.0,0.034482758620689655,0.034482758620689655,0.13793103448275862,0.06896551724137931,0.20689655172413793,0.0,0.0,0.13793103448275862,0.13793103448275862,0.0,0.034482758620689655,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.06896551724137931,0.20689655172413793,0.0,0.0,0.0,0.10344827586206896,0.2413793103448276,0.0,0.034482758620689655,0.10344827586206896,0.0,0.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.10344827586206896,0.10344827586206896,0.0,0.10344827586206896,0.1724137931034483,0.0,0.0,0.034482758620689655,0.06896551724137931,0.10344827586206896,0.20689655172413793,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.9655172413793104,0.034482758620689655,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.5517241379310345,0.0,0.0,0.0,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6379834585685957,0.5552066207146426,0.8726124189394704,0.6637931034482757,1.228335498753744,0.45238492864096047,202.06493895299354,0.0011168638,0.0037668336,0.00039413652999999995,0.0004926941,0.90017766,0.0016617295,0.0015214451,0.0007167157,1.2476892e-09,0.0018970458,0.08825487462231084,3.0,0,0,0,1,0,,,,0.018275862068965365,
2,m8.2022-07-05.maze_trial1,2.0,8.277978110599078,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.1,0.23333333333333334,0.0,0.06666666666666667,0.2,0.1,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.16666666666666666,0.0,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.1,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.03333333333333333,0.1,0.0,0.0,0.0,0.1,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.13333333333333333,0.03333333333333333,0.3333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.2,0.13333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.7333333333333333,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516761420481279,0.5411174797200815,0.7437618442268266,0.5619999999999999,1.2300030933948851,0.35641640858061957,211.69205766570218,0.25841988050666664,0.2912333951466667,0.05072482687066667,6.569342678720667e-05,0.12003320191133333,0.000481796148,0.0007051360133333333,0.07959464842666668,0.08403692283302523,0.00041726946733333333,0.1142872292495209,0.0,1,0,0,0,0,0.0,,,,
3,m8.2022-07-05.maze_trial1,3.0,8.777955069124424,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.0,0.1,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.23333333333333334,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.1,0.1,0.16666666666666666,0.03333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.03333333333333333,0.13333333333333333,0.1,0.1,0.03333333333333333,0.0,0.0,0.1,0.16666666666666666,0.0,0.0,0.06666666666666667,0.0,0.3,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.03333333333333333,0.0,0.2,0.03333333333333333,0.0,0.1,0.0,0.0,0.13333333333333333,0.03333333333333333,0.13333333333333333,0.2,0.0,0.1,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.6333333333333333,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.36666666666666664,0.0,0.0,0.0,0.0,0.03333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5429190355120319,0.5402793699300203,0.7070951775601599,0.5455,1.2255543105693698,0.32364755307067733,206.57592839540786,0.29800496,0.33545902,0.05846801,1.0155237e-09,1.0977590000000002e-05,0.00030026794,0.00057955,0.091729715,0.09696568,0.00018961157,0.11829220688447628,4.0,0,0,0,0,1,,,,,0.03500000000000003
4,m8.2022-07-05.maze_trial1,4.0,9.277932027649769,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.1,0.2,0.0,0.03333333333333333,0.06666666666666667,0.23333333333333334,0.06666666666666667,0.23333333333333334,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.0,0.03333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.0,0.1,0.2,0.0,0.0,0.2,0.1,0.1,0.26666666666666666,0.06666666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.36666666666666664,0.06666666666666667,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.13333333333333333,0.0,0.0,0.03333333333333333,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.1,0.2,0.03333333333333333,0.0,0.13333333333333333,0.0,0.0,0.1,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.6,0.1,0.23333333333333334,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.36666666666666664,0.0,0.0,0.0,0.0,0.06666666666666667,0.3333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.5691903551203197,0.5427936993002037,0.7070951775601599,0.595,1.2247097306856467,0.2731969000799764,199.70598546382996,0.29800496,0.33545902,0.05846801,1.0155237e-09,1.0977590000000002e-05,0.00030026794,0.00057955,0.091729715,0.09696568,0.00018961157,0.11829220688447628,4.0,0,0,0,0,1,,,,,0.03500000000000003
5,m8.2022-07-05.maze_trial1,5.0,9.777908986175115,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.3333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.1,0.06666666666666667,0.0,0.1,0.0,0.06666666666666667,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.16666666666666666,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.16666666666666666,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.06666666666666667,0.13333333333333333,0.0,0.03333333333333333,0.0,0.23333333333333334,0.16666666666666666,0.13333333333333333,0.0,0.06666666666666667,0.1,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.2,0.13333333333333333,0.26666666666666666,0.03333333333333333,0.06666666666666667,0.16666666666666666,0.0,0.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.0,0.1,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.8666666666666667,0.03333333333333333,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.26666666666666666,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.6146903551203198,0.5496426995915307,0.6744285108934932,0.6404999999999998,1.232218287357695,0.2323035238039066,205.50524770513937,0.29800496,0.33545902,0.05846801,1.0155237e-09,1.0977590000000002e-05,0.00030026794,0.00057955,0.091729715,0.09696568,0.00018961157,0.11829220688447628,4.0,0,0,0,0,1,,,,,0.03500000000000003
6,m8.2022-07-05.maze_trial1,6.0,10.277885944700461,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.26666666666666666,0.03333333333333333,0.0,0.03333333333333333,0.1,0.0,0.1,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.13333333333333333,0.1,0.0,0.0,0.1,0.06666666666666667,0.13333333333333333,0.0,0.1,0.06666666666666667,0.0,0.26666666666666666,0.1,0.16666666666666666,0.1,0.23333333333333334,0.0,0.03333333333333333,0.3333333333333333,0.0,0.03333333333333333,0.1,0.0,0.03333333333333333,0.0,0.16666666666666666,0.03333333333333333,0.2,0.2,0.03333333333333333,0.03333333333333333,0.0,0.0,0.16666666666666666,0.03333333333333333,0.0,0.1,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.1,0.26666666666666666,0.13333333333333333,0.2,0.06666666666666667,0.13333333333333333,0.16666666666666666,0.0,0.0,0.06666666666666667,0.13333333333333333,0.1,0.13333333333333333,0.03333333333333333,0.13333333333333333,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.0,0.6,0.03333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6380236884536532,0.5540511379420703,0.6720951775601599,0.6638333333333333,1.2386919828236898,0.2089529763621033,191.03415114197742,0.29800496,0.33545902,0.05846801,1.0155237e-09,1.0977590000000002e-05,0.00030026794,0.00057955,0.091729715,0.09696568,0.00018961157,0.11829220688447628,4.0,0,0,0,0,1,,,,,0.03500000000000003
7,m8.2022-07-05.maze_trial1,7.0,10.777862903225806,0.0,0.0,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.1,0.1,0.16666666666666666,0.0,0.13333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.1,0.26666666666666666,0.0,0.23333333333333334,0.03333333333333333,0.03333333333333333,0.2,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.13333333333333333,0.36666666666666664,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333,0.16666666666666666,0.0,0.0,0.03333333333333333,0.0,0.3,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.3333333333333333,0.03333333333333333,0.16666666666666666,0.06666666666666667,0.1,0.0,0.0,0.0,0.1,0.2,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.2,0.0,0.0,0.5333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.3333333333333333,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.1,0.03333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.6368570217869866,0.553823465176028,0.6720951775601599,0.6626666666666666,1.2299161380750738,0.20884765944083972,219.67302858226878,0.28807159537305665,0.32427718672521666,0.05651920973656667,1.3985597957666666e-07,1.0751124033333333e-05,0.0002903998984666667,0.00056037568911,0.08867219096192333,0.09373362577161999,0.00018342937728,0.14768109548674707,0.0,1,0,0,0,0,0.0,,,,
8,m8.2022-07-05.maze_trial1,8.0,11.277839861751152,0.0,0.0,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.3,0.3,0.0,0.06666666666666667,0.1,0.0,0.1,0.16666666666666666,0.0,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.2,0.0,0.0,0.06666666666666667,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.1,0.03333333333333333,0.1,0.03333333333333333,0.43333333333333335,0.0,0.2,0.03333333333333333,0.06666666666666667,0.1,0.1,0.06666666666666667,0.1,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.13333333333333333,0.16666666666666666,0.06666666666666667,0.0,0.0,0.16666666666666666,0.2,0.03333333333333333,0.0,0.06666666666666667,0.0,0.3,0.03333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.03333333333333333,0.5666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.23333333333333334,0.03333333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.4,0.03333333333333333,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.43333333333333335,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.6520236884536532,0.5577627499366251,0.6720951775601599,0.6778333333333333,1.231914488462421,0.18305100523282838,207.82223664872137,4.0211917e-06,4.0217565e-06,4.002097e-06,4.1662292e-06,4.183611e-06,4.226694e-06,4.3206733e-06,3.9938577e-06,4.0531486e-06,4.1457884e-06,0.9999588649526,0.0,1,0,0,0,0,0.0,,,,
