,trial_unique_ID,spk_bin,time,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,distance_to_goal,distance_to_goal,distance_to_goal,distance_to_goal,centroid_position,centroid_position,head_direction,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,cluster,cluster,cluster,cluster,cluster,cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster
662,m4.2022-07-07.maze_trial16,1728.0,870.2513739495797,0.0,0.0,0.0,0.4666666666666667,0.3,0.03333333333333333,0.0,0.0,0.0,0.2,0.16666666666666666,0.1,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.1,0.2,0.0,0.26666666666666666,0.4,0.3333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.1,0.0,0.13333333333333333,0.36666666666666664,0.9,0.0,0.36666666666666664,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.26666666666666666,0.4,0.0,0.03333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.06666666666666667,0.2,1.3596633669576634,1.0004208587185104,14.255004791039301,1.3811478836046318,0.6918279315797923,0.9988508867277467,209.12614048140296,7.053136e-05,0.31709495000000004,3.3944227e-05,0.00011406633000000001,0.071460515,0.1349782,5.17625e-10,0.46540147,0.00013418865,1.6460328e-05,0.010695673587374999,1.0,0,1,0,0,0,,0.5529015227308385,,,
663,m4.2022-07-07.maze_trial16,1729.0,870.751794117647,0.0,0.0,0.0,0.5666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.1,0.2,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.16666666666666666,0.0,0.3,0.16666666666666666,0.3,0.3333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.1,0.03333333333333333,0.23333333333333334,0.3,0.03333333333333333,0.03333333333333333,0.43333333333333335,0.06666666666666667,0.0,0.0,0.43333333333333335,0.03333333333333333,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.3,0.13333333333333333,0.0,0.13333333333333333,0.0,0.16666666666666666,0.03333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.36666666666666664,1.2831903551203196,0.9398803032074797,14.178531779201956,1.309,0.6831842140633939,0.9207822472840183,200.10759295661046,0.00015375175133333334,0.1691173216497625,1.8103820435248e-05,0.000172649344,0.03811227852005187,0.14040950466666666,0.01672818867606667,0.6201120306666666,0.00017655687333333333,8.779107325114665e-06,0.014990834924358546,1.0,0,1,0,0,0,,0.5529015227308385,,,
664,m4.2022-07-07.maze_trial16,1730.0,871.2522142857143,0.06666666666666667,0.0,0.0,0.6333333333333333,0.2,0.26666666666666666,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.06666666666666667,0.03333333333333333,0.1,0.0,0.0,0.03333333333333333,0.0,0.16666666666666666,0.0,0.13333333333333333,0.3,0.23333333333333334,0.16666666666666666,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.1,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.23333333333333334,0.3,0.3,0.06666666666666667,0.23333333333333334,0.03333333333333333,0.0,0.0,0.26666666666666666,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.2,0.36666666666666664,0.0,0.3,0.0,0.23333333333333334,0.0,0.1,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.03333333333333333,0.1,0.0,0.03333333333333333,0.3333333333333333,1.1891633669576638,0.8649609886099274,14.07986511253529,1.215833333333333,0.681903915359768,0.8219806116743658,190.36843310221118,0.00024886077,3.2106634e-08,4.9864696e-10,0.00023960136,8.257254000000002e-09,0.14661671,0.035846118,0.7969241,0.0002249777,5.6941096e-10,0.01989959073805403,1.0,0,1,0,0,0,,0.5529015227308385,,,
665,m4.2022-07-07.maze_trial16,1731.0,871.7526344537815,0.0,0.0,0.0,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.23333333333333334,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.23333333333333334,0.43333333333333335,0.1,0.3,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.16666666666666666,0.1,0.1,0.03333333333333333,0.5333333333333333,0.26666666666666666,0.4,0.1,0.1,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.36666666666666664,0.03333333333333333,0.0,0.0,0.03333333333333333,0.13333333333333333,0.0,0.0,0.36666666666666664,0.26666666666666666,0.0,0.1,0.0,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.16666666666666666,0.06666666666666667,0.36666666666666664,0.0,0.0,0.13333333333333333,0.0,0.16666666666666666,0.3,1.0840236884536532,0.7853416999842372,13.948198445868623,1.1098333333333334,0.6927525490721466,0.7233653658084964,184.5017186321347,8.128881363333334e-05,2.7256856547933334e-05,2.1709905333333333e-10,7.364647153333334e-05,3.3282712025933335e-05,0.1338726706666667,0.008364220529355334,0.8466122266666666,8.612567496666667e-05,2.3267693e-10,0.010849281158828165,1.0,0,1,0,0,0,,0.5529015227308385,,,
666,m4.2022-07-07.maze_trial16,1732.0,872.2530546218488,0.0,0.0,0.0,0.5,0.3,0.1,0.0,0.0,0.0,0.1,0.26666666666666666,0.06666666666666667,0.1,0.03333333333333333,0.13333333333333333,0.0,0.0,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.13333333333333333,0.0,0.2,0.23333333333333334,0.3333333333333333,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.2,0.06666666666666667,0.26666666666666666,0.16666666666666666,0.5666666666666667,0.06666666666666667,0.6333333333333333,0.1,0.13333333333333333,0.06666666666666667,0.0,0.0,0.3333333333333333,0.06666666666666667,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.26666666666666666,0.3,0.0,0.06666666666666667,0.16666666666666666,0.1,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.06666666666666667,0.16666666666666666,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.1,1.0533300336243305,0.7638071898229009,13.894531779201957,1.0800000000000003,0.6843792221639237,0.6942892568303657,193.4286037035417,3.0288653e-05,3.554265e-05,1.3141056e-10,2.3138462e-05,4.340971999999999e-05,0.12999405,1.6477742e-07,0.8617347,4.3866363e-05,1.3019265999999998e-10,0.008094839112976815,1.0,0,1,0,0,0,,0.5529015227308385,,,
667,m4.2022-07-07.maze_trial16,1733.0,872.7534747899159,0.03333333333333333,0.0,0.0,0.4666666666666667,0.2,0.1,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.26666666666666666,0.3,0.3,0.26666666666666666,0.0,0.1,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.36666666666666664,0.43333333333333335,0.5666666666666667,0.03333333333333333,0.26666666666666666,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.43333333333333335,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.3,0.2,0.0,0.2,0.0,0.06666666666666667,0.06666666666666667,0.1,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.43333333333333335,0.9896363787950081,0.7213148451250727,13.842882625316486,1.0171666666666666,0.6830394959055349,0.626083580880808,182.98149770526425,3.0288653e-05,3.554265e-05,1.3141056e-10,2.3138462e-05,4.340971999999999e-05,0.12999405,1.6477742e-07,0.8617347,4.3866363e-05,1.3019265999999998e-10,0.008094839112976815,1.0,0,1,0,0,0,,0.5529015227308385,,,
668,m4.2022-07-07.maze_trial16,1734.0,873.2539195965255,0.0,0.0,0.0,0.3,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.1,0.26666666666666666,0.0,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.1,0.0,0.23333333333333334,0.3,0.0,0.13333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.26666666666666666,0.0,0.06666666666666667,0.03333333333333333,0.26666666666666666,0.4,0.23333333333333334,0.03333333333333333,0.23333333333333334,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.26666666666666666,0.2,0.0,0.13333333333333333,0.0,0.13333333333333333,0.1,0.06666666666666667,0.1,0.0,0.0,0.16666666666666666,0.0,0.13333333333333333,0.1,0.06666666666666667,0.16666666666666666,0.0,0.0,0.2,0.8488570217869866,0.6235981273304344,13.702103268308463,0.8746666666666666,0.7348109544216067,0.528523384808411,131.43489722297207,1.73708205e-05,5.818628333333333e-05,8.032868083333333e-11,1.3987973666666666e-05,3.636940666666667e-05,0.10009708,2.7396859569999996e-05,0.892070075,4.375464633333334e-05,8.183027666666666e-11,0.007635778847770965,1.0,0,1,0,0,0,,0.5529015227308385,,,
669,m4.2022-07-07.maze_trial16,1735.0,873.7549090909091,0.0,0.0,0.0,0.2,0.03333333333333333,0.1,0.0,0.0,0.0,0.13333333333333333,0.4,0.13333333333333333,0.03333333333333333,0.0,0.1,0.0,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.03333333333333333,0.1,0.0,0.23333333333333334,0.5333333333333333,0.36666666666666664,0.13333333333333333,0.0,0.1,0.03333333333333333,0.06666666666666667,0.0,0.0,0.1,0.0,0.03333333333333333,0.03333333333333333,0.5333333333333333,0.3,0.7,0.0,0.2,0.0,0.0,0.06666666666666667,0.6,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.06666666666666667,0.16666666666666666,0.13333333333333333,0.0,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.2,0.1,0.0,0.0,0.0,0.06666666666666667,0.0,0.1,0.1,0.03333333333333333,0.16666666666666666,0.0,0.06666666666666667,0.1,0.7283570217869866,0.5267134857945346,13.557298572992288,0.7431666666666666,0.8385206576654305,0.49617661768109583,130.2130686686661,2.17169976e-05,3.4910649633333336e-05,9.389409045e-10,2.8369489962166665e-06,8.15782558545e-06,0.021960800512750768,1.795413515e-05,0.9704534816666667,1.0204950075823335e-05,1.4753085466666665e-10,0.007489935227069877,0.0,1,0,0,0,0,0.10053955138034887,,,,
670,m4.2022-07-07.maze_trial16,1736.0,874.2561212121212,0.06666666666666667,0.0,0.0,0.16666666666666666,0.06666666666666667,0.2,0.0,0.0,0.0,0.13333333333333333,0.36666666666666664,0.4666666666666667,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.26666666666666666,0.2,0.26666666666666666,0.23333333333333334,0.06666666666666667,0.0,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.2,0.0,0.0,0.03333333333333333,0.36666666666666664,0.26666666666666666,0.6666666666666666,0.2,0.26666666666666666,0.03333333333333333,0.0,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.13333333333333333,0.0,0.03333333333333333,0.0,0.1,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.2,0.1,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.7367093058832422,0.47603058798905046,13.456759021611939,0.6696666666666666,0.8619965416350129,0.45507589055457126,171.78007523047944,2.382605e-05,2.6448453e-05,1.203367e-09,1.451255e-10,2.330245e-10,9.277501e-09,1.34226575e-05,0.9924628,9.730989e-10,1.7047048000000003e-10,0.007473490836912511,0.0,1,0,0,0,0,0.10053955138034887,,,,
671,m4.2022-07-07.maze_trial16,1737.0,874.7573333333333,0.03333333333333333,0.0,0.0,0.26666666666666666,0.1,0.2,0.0,0.0,0.0,0.03333333333333333,0.36666666666666664,0.1,0.03333333333333333,0.0,0.23333333333333334,0.03333333333333333,0.0,0.1,0.23333333333333334,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.0,0.1,0.06666666666666667,0.0,0.0,0.0,0.1,0.0,0.06666666666666667,0.0,0.5,0.2,0.23333333333333334,0.1,0.23333333333333334,0.03333333333333333,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.13333333333333333,0.1,0.0,0.3,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.2,0.0,0.06666666666666667,0.1,0.0,0.06666666666666667,0.2,0.813714043573973,0.4200392671093994,13.343722558067823,0.5746666666666667,0.8678946022120801,0.36540440618793857,186.51264229065947,1.8739474666666668e-05,2.4864091e-05,1.2325413788999999e-05,1.2107469333333333e-10,2.713731e-10,1.1587885833666666e-05,2.2981627833333332e-05,0.9952713333333333,8.6507003663e-06,1.1749347333333332e-10,0.0046295169632363615,1.0,0,1,0,0,0,,0.0,,,
672,m4.2022-07-07.maze_trial16,1738.0,875.2585454545455,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,0.16666666666666666,0.2,0.2,0.03333333333333333,0.1,0.1,0.0,0.03333333333333333,0.26666666666666666,0.06666666666666667,0.23333333333333334,0.06666666666666667,0.1,0.0,0.13333333333333333,0.3,0.23333333333333334,0.13333333333333333,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.03333333333333333,0.1,0.26666666666666666,0.16666666666666666,0.7,0.06666666666666667,0.16666666666666666,0.0,0.0,0.03333333333333333,0.3,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.1,0.1,0.13333333333333333,0.2,0.06666666666666667,0.0,0.0,0.06666666666666667,0.1,0.06666666666666667,0.23333333333333334,0.0,0.06666666666666667,0.1,0.0,0.1,0.0,0.883214043573973,0.398740749551637,13.227965451531727,0.518,0.858905443661044,0.3029795450435794,184.56219049686322,1.6196187e-05,2.407191e-05,1.8487519e-05,1.0904929e-10,2.9054739999999994e-10,1.737719e-05,2.7761113e-05,0.9966756,1.2975564e-05,9.100497e-11,0.0032075300263982864,0.0,1,0,0,0,0,0.08700473769073014,,,,
673,m4.2022-07-07.maze_trial16,1739.0,875.7597575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.26666666666666666,0.1,0.2,0.06666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.26666666666666666,0.06666666666666667,0.03333333333333333,0.16666666666666666,0.06666666666666667,0.0,0.03333333333333333,0.26666666666666666,0.23333333333333334,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.2,0.0,0.16666666666666666,0.0,0.43333333333333335,0.23333333333333334,0.6,0.1,0.16666666666666666,0.03333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.16666666666666666,0.1,0.1,0.06666666666666667,0.0,0.0,0.2,0.16666666666666666,0.0,0.2,0.06666666666666667,0.0,0.0,0.0,0.1,0.0,0.9430473769073064,0.3707796172226409,13.140960713840997,0.4453333333333333,0.8696027317489718,0.23485260246470457,193.7596542354019,1.80639974e-05,2.3623539199999998e-05,2.0018182066666665e-05,1.0716802733333334e-10,2.61777376e-10,1.7134854533333335e-05,2.61319246e-05,0.9966760933333333,1.3770880133333334e-05,8.919788733333333e-11,0.0032051628305899953,0.0,1,0,0,0,0,0.08700473769073014,,,,
674,m4.2022-07-07.maze_trial16,1740.0,876.2609696969697,0.03333333333333333,0.0,0.0,0.6333333333333333,0.1,0.6666666666666666,0.0,0.06666666666666667,0.0,0.16666666666666666,0.0,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.2,0.06666666666666667,0.03333333333333333,0.0,0.2,0.3,0.16666666666666666,0.13333333333333333,0.0,0.1,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.1,0.7666666666666667,0.2,0.4,0.1,0.13333333333333333,0.03333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.03333333333333333,0.0,0.0,0.0,0.1,0.0,0.03333333333333333,0.03333333333333333,0.26666666666666666,0.0,0.06666666666666667,0.03333333333333333,0.2,0.13333333333333333,0.03333333333333333,0.0,0.3,0.1,0.0,0.0,0.16666666666666666,0.06666666666666667,0.03333333333333333,0.1,0.0,0.1,0.03333333333333333,1.0108807102406396,0.36189498297667216,13.041127380507664,0.3775,0.8651635587389486,0.18008653808766412,213.56189663401753,3.0204765e-05,2.0709129e-05,2.9967492e-05,9.493982e-11,7.477221999999999e-11,1.5559674e-05,1.55422e-05,0.9966793,1.8940435e-05,7.745185e-11,0.0031897760578361023,3.0,0,0,0,1,0,,,,0.0,
675,m4.2022-07-07.maze_trial16,1741.0,876.7613071519795,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.1,0.16666666666666666,0.13333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.0,0.2,0.13333333333333333,0.1,0.0,0.16666666666666666,0.1,0.5333333333333333,0.06666666666666667,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.2,0.0,0.16666666666666666,0.1,0.4666666666666667,0.03333333333333333,0.5666666666666667,0.0,0.0,0.1,0.0,0.06666666666666667,0.23333333333333334,0.03333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.13333333333333333,0.1,0.0,0.06666666666666667,0.06666666666666667,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.1,0.1,0.03333333333333333,0.13333333333333333,0.0,0.1,0.13333333333333333,0.0,0.03333333333333333,0.03333333333333333,1.0173807102406398,0.36083543093852055,13.031960713840997,0.37099999999999994,0.8632044465416263,0.1684915184880331,165.905681514685,3.0204765e-05,2.0709129e-05,2.9967492e-05,9.493982e-11,7.477221999999999e-11,1.5559674e-05,1.55422e-05,0.9966793,1.8940435e-05,7.745185e-11,0.0031897760578361023,0.0,1,0,0,0,0,0.0,,,,
676,m4.2022-07-07.maze_trial16,1742.0,877.2586293103449,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.0,0.0,0.0,0.13333333333333333,0.2,0.03333333333333333,0.26666666666666666,0.5333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.13333333333333333,0.7666666666666667,0.06666666666666667,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.1,0.0,0.03333333333333333,0.16666666666666666,0.43333333333333335,0.03333333333333333,0.4666666666666667,0.0,0.03333333333333333,0.26666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.16666666666666666,0.2,0.0,0.1,0.03333333333333333,0.26666666666666666,0.06666666666666667,0.1,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.36666666666666664,0.03333333333333333,0.03333333333333333,0.0,0.0,0.06666666666666667,0.03333333333333333,0.9880473769073065,0.3630632467745754,13.031960713840997,0.4003333333333333,0.8684834073463477,0.19701586817495678,39.73879101202376,3.0204765e-05,2.0709129e-05,2.9967492e-05,9.493982e-11,7.477221999999999e-11,1.5559674e-05,1.55422e-05,0.9966793,1.8940435e-05,7.745185e-11,0.0031897760578361023,0.0,1,0,0,0,0,0.0,,,,
677,m4.2022-07-07.maze_trial16,1743.0,877.7564053471062,0.0,0.0,0.0,0.2,0.26666666666666666,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.2,0.1,0.03333333333333333,0.0,0.06666666666666667,0.0,0.06666666666666667,0.03333333333333333,0.0,0.1,0.16666666666666666,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.1,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.5,0.4,0.26666666666666666,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.3,0.0,0.0,0.0,0.03333333333333333,0.1,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.3,0.0,0.1,0.0,0.23333333333333334,0.2,0.2,0.0,0.0,0.06666666666666667,0.0,0.0,0.26666666666666666,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.1,0.16666666666666666,1.0190298641261115,0.38774293388798553,12.988273446556907,0.41038968251943736,0.8464720594515369,0.1751173975621621,198.06460474707347,3.0204765e-05,2.0709129e-05,2.9967492e-05,9.493982e-11,7.477221999999999e-11,1.5559674e-05,1.55422e-05,0.9966793,1.8940435e-05,7.745185e-11,0.0031897760578361023,1.0,0,1,0,0,0,,0.21340791027606976,,,
678,m4.2022-07-07.maze_trial16,1744.0,878.2561189427313,0.0,0.0,0.0,0.4666666666666667,0.1,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.2,0.1,0.0,0.03333333333333333,0.2,0.0,0.1,0.0,0.0,0.06666666666666667,0.16666666666666666,0.13333333333333333,0.0,0.1,0.16666666666666666,0.13333333333333333,0.2,0.0,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.0,0.2,0.0,0.1,0.0,0.5333333333333333,0.36666666666666664,0.3,0.03333333333333333,0.1,0.0,0.0,0.1,0.6,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.16666666666666666,0.36666666666666664,0.0,0.1,0.03333333333333333,0.1,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.13333333333333333,0.1,0.03333333333333333,0.0,0.0,0.0,0.2,1.1065710653609593,0.4639999999999999,12.93619886961417,0.4639999999999999,0.7630127601086322,0.1487907990798011,264.7614061596406,2.75357642e-05,2.0044463266666666e-05,2.8152850666666666e-05,9.3580112e-11,7.793954053333333e-11,1.5005473600000001e-05,1.4754881733333333e-05,0.996908,1.82742238e-05,7.628103853333332e-11,0.0029682320949326437,1.0,0,1,0,0,0,,0.21340791027606976,,,
679,m4.2022-07-07.maze_trial16,1745.0,878.7559427312775,0.0,0.0,0.0,0.5666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.1,0.13333333333333333,0.0,0.03333333333333333,0.16666666666666666,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.16666666666666666,0.06666666666666667,0.0,0.13333333333333333,0.2,0.16666666666666666,0.23333333333333334,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.1,0.0,0.4,0.06666666666666667,0.36666666666666664,0.16666666666666666,0.2,0.06666666666666667,0.26666666666666666,0.0,0.03333333333333333,0.2,0.4,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.16666666666666666,0.4,0.0,0.3,0.03333333333333333,0.16666666666666666,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.1,1.1495710653609592,0.507,12.828032202947503,0.507,0.7149258118630766,0.15241300095284646,278.0135589863625,1.0187259e-05,1.5724136e-05,1.6357682e-05,8.474201e-11,9.8527124e-11,1.1403171e-05,9.637313e-06,0.99839455,1.3943851e-05,6.8670764e-11,0.0015281963360601614,1.0,0,1,0,0,0,,0.21340791027606976,,,
680,m4.2022-07-07.maze_trial16,1746.0,879.2557665198237,0.0,0.0,0.0,0.5666666666666667,0.36666666666666664,0.0,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.5666666666666667,0.06666666666666667,0.03333333333333333,0.26666666666666666,0.03333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.0,0.26666666666666666,0.26666666666666666,0.16666666666666666,0.1,0.0,0.1,0.03333333333333333,0.03333333333333333,0.0,0.0,0.13333333333333333,0.0,0.23333333333333334,0.1,0.23333333333333334,0.2,0.9666666666666667,0.06666666666666667,0.36666666666666664,0.0,0.0,0.1,0.43333333333333335,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.1,0.16666666666666666,0.0,0.06666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.1,0.0,0.0,0.0,0.1,0.0,0.23333333333333334,0.06666666666666667,0.13333333333333333,0.0,0.0,0.06666666666666667,0.16666666666666666,1.2100710653609592,0.5675,12.774865536280837,0.5675,0.6549206393232437,0.15673891915380073,280.7366220268847,1.0187259e-05,1.5724136e-05,1.6357682e-05,8.474201e-11,9.8527124e-11,1.1403171e-05,9.637313e-06,0.99839455,1.3943851e-05,6.8670764e-11,0.0015281963360601614,1.0,0,1,0,0,0,,0.21340791027606976,,,
681,m4.2022-07-07.maze_trial16,1747.0,879.7555903083701,0.0,0.0,0.0,0.6666666666666666,0.23333333333333334,0.16666666666666666,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.1,0.06666666666666667,0.1,0.0,0.23333333333333334,0.03333333333333333,0.0,0.0,0.06666666666666667,0.1,0.0,0.26666666666666666,0.5,0.1,0.13333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,0.0,0.4666666666666667,0.03333333333333333,0.6333333333333333,0.06666666666666667,0.16666666666666666,0.06666666666666667,0.0,0.0,0.3333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.5333333333333333,0.0,0.13333333333333333,0.0,0.1,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.23333333333333334,0.03333333333333333,0.06666666666666667,0.0,0.0,0.1,0.06666666666666667,1.2174043986942924,0.5748333333333332,12.774865536280837,0.5748333333333332,0.6584915307611268,0.15438720806688241,207.57881451505935,1.0187259e-05,1.5724136e-05,1.6357682e-05,8.474201e-11,9.8527124e-11,1.1403171e-05,9.637313e-06,0.99839455,1.3943851e-05,6.8670764e-11,0.0015281963360601614,1.0,0,1,0,0,0,,0.21340791027606976,,,
