,trial_unique_ID,spk_bin,time,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,distance_to_goal,distance_to_goal,distance_to_goal,distance_to_goal,centroid_position,centroid_position,head_direction,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,cluster,cluster,cluster,cluster,cluster,cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster
,,,,m4.2022-07-13.maze_cluster0,m4.2022-07-13.maze_cluster1,m4.2022-07-13.maze_cluster2,m4.2022-07-13.maze_cluster3,m4.2022-07-13.maze_cluster4,m4.2022-07-13.maze_cluster5,m4.2022-07-13.maze_cluster6,m4.2022-07-13.maze_cluster7,m4.2022-07-13.maze_cluster8,m4.2022-07-13.maze_cluster9,m4.2022-07-13.maze_cluster10,m4.2022-07-13.maze_cluster11,m4.2022-07-13.maze_cluster12,m4.2022-07-13.maze_cluster13,m4.2022-07-13.maze_cluster14,m4.2022-07-13.maze_cluster15,m4.2022-07-13.maze_cluster16,m4.2022-07-13.maze_cluster17,m4.2022-07-13.maze_cluster18,m4.2022-07-13.maze_cluster19,m4.2022-07-13.maze_cluster20,m4.2022-07-13.maze_cluster21,m4.2022-07-13.maze_cluster22,m4.2022-07-13.maze_cluster23,m4.2022-07-13.maze_cluster24,m4.2022-07-13.maze_cluster25,m4.2022-07-13.maze_cluster26,m4.2022-07-13.maze_cluster27,m4.2022-07-13.maze_cluster28,m4.2022-07-13.maze_cluster29,m4.2022-07-13.maze_cluster30,m4.2022-07-13.maze_cluster31,m4.2022-07-13.maze_cluster32,m4.2022-07-13.maze_cluster33,m4.2022-07-13.maze_cluster34,m4.2022-07-13.maze_cluster35,m4.2022-07-13.maze_cluster37,m4.2022-07-13.maze_cluster38,m4.2022-07-13.maze_cluster39,m4.2022-07-13.maze_cluster40,m4.2022-07-13.maze_cluster41,m4.2022-07-13.maze_cluster42,m4.2022-07-13.maze_cluster43,m4.2022-07-13.maze_cluster44,m4.2022-07-13.maze_cluster45,m4.2022-07-13.maze_cluster46,m4.2022-07-13.maze_cluster47,m4.2022-07-13.maze_cluster48,m4.2022-07-13.maze_cluster49,m4.2022-07-13.maze_cluster50,m4.2022-07-13.maze_cluster51,m4.2022-07-13.maze_cluster52,m4.2022-07-13.maze_cluster53,m4.2022-07-13.maze_cluster54,m4.2022-07-13.maze_cluster55,m4.2022-07-13.maze_cluster56,m4.2022-07-13.maze_cluster57,m4.2022-07-13.maze_cluster58,m4.2022-07-13.maze_cluster59,m4.2022-07-13.maze_cluster60,m4.2022-07-13.maze_cluster61,m4.2022-07-13.maze_cluster62,m4.2022-07-13.maze_cluster63,m4.2022-07-13.maze_cluster64,m4.2022-07-13.maze_cluster65,m4.2022-07-13.maze_cluster66,m4.2022-07-13.maze_cluster67,geodesic,euclidean,future,manhattan,x,y,value,route_0,route_1,route_2,route_3,route_4,route_5,route_6,route_7,route_8,route_9,non_route,cluster_label,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4
0,m4.2022-07-13.maze_trial1,0.0,8.25025,0.06666666666666667,0.0,0.0,0.23333333333333334,0.2,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.3,0.0,0.13333333333333333,0.4,0.13333333333333333,0.0,0.03333333333333333,0.1,0.03333333333333333,0.0,0.16666666666666666,0.0,0.03333333333333333,0.36666666666666664,0.0,0.16666666666666666,0.23333333333333334,0.03333333333333333,0.0,0.0,0.16666666666666666,0.0,0.13333333333333333,0.0,0.03333333333333333,0.0,0.1,0.7333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.26666666666666666,0.1,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.0,0.8715346018168422,0.21950000000000008,6.212069794124317,0.21950000000000008,1.2220652232121918,0.46770868817241323,174.11635369891926,0.0060898107,0.0036317676,0.7232903,0.0007050107,0.006409195,0.0015144289,0.0021623496,1.1097827e-08,0.0016927759,0.006412327,0.24809202350217296,3.0,0,0,0,1,0,,,,0.12850000000000072,
1,m4.2022-07-13.maze_trial1,1.0,8.750467391304348,0.03333333333333333,0.0,0.0,0.1,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.1,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.43333333333333335,0.0,0.2,0.26666666666666666,0.13333333333333333,0.03333333333333333,0.16666666666666666,0.1,0.06666666666666667,0.1,0.03333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.06666666666666667,0.43333333333333335,0.3,0.06666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.1,0.0,0.0,0.16666666666666666,0.0,0.0,0.8,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.13333333333333333,0.2,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.03333333333333333,0.0,0.9692377320276262,0.32666666666666677,6.083569794124316,0.32666666666666677,1.2276602404494252,0.3622881241973277,199.7809092642901,0.0060898107,0.0036317676,0.7232903,0.0007050107,0.006409195,0.0015144289,0.0021623496,1.1097827e-08,0.0016927759,0.006412327,0.24809202350217296,3.0,0,0,0,1,0,,,,0.12850000000000072,
2,m4.2022-07-13.maze_trial1,2.0,9.250684782608696,0.03333333333333333,0.0,0.03333333333333333,0.1,0.3333333333333333,0.06666666666666667,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.2,0.2,0.03333333333333333,0.5333333333333333,0.0,0.26666666666666666,0.3,0.26666666666666666,0.0,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.4,0.03333333333333333,0.3,0.2,0.1,0.0,0.06666666666666667,0.2,0.0,0.03333333333333333,0.0,0.1,0.0,0.06666666666666667,0.7,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.2,0.0,0.06666666666666667,0.0,0.0,0.03333333333333333,0.0,0.3,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,1.0759043986942927,0.4333333333333334,5.9982364607909835,0.4333333333333334,1.227511053928116,0.25567339348011214,198.03084943039033,0.005889776455666667,0.003513449718533333,0.6991836616686666,0.0006844842743333332,0.0061985860594666676,0.001466995077,0.002093261622166666,3.1324142327666667e-06,0.0016391368523333333,0.00620164493,0.27312587092760054,4.0,0,0,0,0,1,,,,,0.0
3,m4.2022-07-13.maze_trial1,3.0,9.750902173913042,0.03333333333333333,0.0,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.16666666666666666,0.06666666666666667,0.1,0.1,0.0,0.03333333333333333,0.13333333333333333,0.3333333333333333,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.16666666666666666,0.03333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.3333333333333333,0.0,0.26666666666666666,0.1,0.06666666666666667,0.0,0.0,0.2,0.03333333333333333,0.0,0.0,0.36666666666666664,0.0,0.03333333333333333,0.9,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.23333333333333334,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.0,0.0,0.03333333333333333,0.06666666666666667,0.16666666666666666,0.0,0.03333333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1660710653609594,0.5235000000000001,5.92090312745765,0.5235000000000001,1.230700497813086,0.17532786521942517,204.4209361570019,8.878337e-05,8.2231156e-05,9.115005999999998e-05,8.921793e-05,9.0926784e-05,9.141421e-05,8.9710265e-05,9.365059e-05,8.360447e-05,9.18649e-05,0.999107446265,3.0,0,0,0,1,0,,,,0.009333333333333194,
4,m4.2022-07-13.maze_trial1,4.0,10.25111956521739,0.06666666666666667,0.0,0.0,0.06666666666666667,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.1,0.0,0.0,0.06666666666666667,0.16666666666666666,0.0,0.0,0.36666666666666664,0.0,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.06666666666666667,0.03333333333333333,0.26666666666666666,0.0,0.26666666666666666,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.3,0.03333333333333333,0.1,0.0,0.43333333333333335,0.0,0.03333333333333333,0.5666666666666667,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.2,0.23333333333333334,0.0,0.06666666666666667,0.0,0.0,0.0,0.26666666666666666,0.03333333333333333,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.0,1.1825710653609594,0.5400000000000001,5.911569794124317,0.5400000000000001,1.2315080559447025,0.1659176953387025,207.0851461097729,8.878337e-05,8.2231156e-05,9.115005999999998e-05,8.921793e-05,9.0926784e-05,9.141421e-05,8.9710265e-05,9.365059e-05,8.360447e-05,9.18649e-05,0.999107446265,3.0,0,0,0,1,0,,,,0.009333333333333194,
5,m4.2022-07-13.maze_trial1,5.0,10.751336956521738,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.1,0.0,0.3333333333333333,0.13333333333333333,0.03333333333333333,0.0,0.16666666666666666,0.06666666666666667,0.0,0.03333333333333333,0.06666666666666667,0.23333333333333334,0.03333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.1,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.26666666666666666,0.06666666666666667,0.03333333333333333,0.0,0.23333333333333334,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.2,0.03333333333333333,0.13333333333333333,0.0,0.0,0.1,0.2,0.13333333333333333,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.13333333333333333,0.0,1.1825710653609594,0.5400000000000001,5.911569794124317,0.5400000000000001,1.2321765871526786,0.16582051612503315,211.16931728102284,8.878337e-05,8.2231156e-05,9.115005999999998e-05,8.921793e-05,9.0926784e-05,9.141421e-05,8.9710265e-05,9.365059e-05,8.360447e-05,9.18649e-05,0.999107446265,3.0,0,0,0,1,0,,,,0.009333333333333194,
6,m4.2022-07-13.maze_trial1,6.0,11.251554347826088,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.1,0.13333333333333333,0.0,0.13333333333333333,0.5666666666666667,0.0,0.0,0.1,0.0,0.0,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.3,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.23333333333333334,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.1,0.0,0.16666666666666666,0.0,0.0,0.4,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.2,0.0,0.0,0.06666666666666667,0.2,0.03333333333333333,0.03333333333333333,0.1,0.03333333333333333,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.03333333333333333,1.1825710653609594,0.5400000000000001,5.911569794124317,0.5400000000000001,1.233419270183932,0.16774769203337653,209.74288191823635,8.878337e-05,8.2231156e-05,9.115005999999998e-05,8.921793e-05,9.0926784e-05,9.141421e-05,8.9710265e-05,9.365059e-05,8.360447e-05,9.18649e-05,0.999107446265,3.0,0,0,0,1,0,,,,0.009333333333333194,
7,m4.2022-07-13.maze_trial1,7.0,11.751771739130437,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.0,0.1,0.03333333333333333,0.0,0.13333333333333333,0.26666666666666666,0.1,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.1,0.03333333333333333,0.03333333333333333,0.2,0.0,0.26666666666666666,0.0,0.13333333333333333,0.2,0.06666666666666667,0.13333333333333333,0.03333333333333333,0.26666666666666666,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.0,0.03333333333333333,0.5,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.16666666666666666,0.2,0.03333333333333333,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.1,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,1.1825710653609594,0.5400000000000001,5.911569794124317,0.5400000000000001,1.2323796257519999,0.16572173614653865,211.9312886719918,8.878337e-05,8.2231156e-05,9.115005999999998e-05,8.921793e-05,9.0926784e-05,9.141421e-05,8.9710265e-05,9.365059e-05,8.360447e-05,9.18649e-05,0.999107446265,3.0,0,0,0,1,0,,,,0.009333333333333194,
8,m4.2022-07-13.maze_trial1,8.0,12.251989130434783,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.1,0.4,0.03333333333333333,0.0,0.16666666666666666,0.0,0.03333333333333333,0.1,0.03333333333333333,0.1,0.06666666666666667,0.1,0.0,0.2,0.1,0.16666666666666666,0.2,0.03333333333333333,0.16666666666666666,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.2,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.16666666666666666,0.2,0.13333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.1,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,1.1825710653609594,0.5400000000000001,5.911569794124317,0.5400000000000001,1.2315630499898853,0.16662678337979478,211.86142260315623,8.878337e-05,8.2231156e-05,9.115005999999998e-05,8.921793e-05,9.0926784e-05,9.141421e-05,8.9710265e-05,9.365059e-05,8.360447e-05,9.18649e-05,0.999107446265,3.0,0,0,0,1,0,,,,0.009333333333333194,
