,trial_unique_ID,spk_bin,time,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,distance_to_goal,distance_to_goal,distance_to_goal,distance_to_goal,centroid_position,centroid_position,head_direction,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,cluster,cluster,cluster,cluster,cluster,cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster
,,,,m4.2022-07-10.maze_cluster0,m4.2022-07-10.maze_cluster1,m4.2022-07-10.maze_cluster2,m4.2022-07-10.maze_cluster3,m4.2022-07-10.maze_cluster4,m4.2022-07-10.maze_cluster5,m4.2022-07-10.maze_cluster6,m4.2022-07-10.maze_cluster7,m4.2022-07-10.maze_cluster8,m4.2022-07-10.maze_cluster9,m4.2022-07-10.maze_cluster10,m4.2022-07-10.maze_cluster11,m4.2022-07-10.maze_cluster12,m4.2022-07-10.maze_cluster13,m4.2022-07-10.maze_cluster14,m4.2022-07-10.maze_cluster15,m4.2022-07-10.maze_cluster16,m4.2022-07-10.maze_cluster17,m4.2022-07-10.maze_cluster18,m4.2022-07-10.maze_cluster19,m4.2022-07-10.maze_cluster20,m4.2022-07-10.maze_cluster21,m4.2022-07-10.maze_cluster22,m4.2022-07-10.maze_cluster23,m4.2022-07-10.maze_cluster24,m4.2022-07-10.maze_cluster25,m4.2022-07-10.maze_cluster26,m4.2022-07-10.maze_cluster27,m4.2022-07-10.maze_cluster28,m4.2022-07-10.maze_cluster29,m4.2022-07-10.maze_cluster30,m4.2022-07-10.maze_cluster31,m4.2022-07-10.maze_cluster32,m4.2022-07-10.maze_cluster33,m4.2022-07-10.maze_cluster34,m4.2022-07-10.maze_cluster35,m4.2022-07-10.maze_cluster36,m4.2022-07-10.maze_cluster37,m4.2022-07-10.maze_cluster39,m4.2022-07-10.maze_cluster40,m4.2022-07-10.maze_cluster41,m4.2022-07-10.maze_cluster42,m4.2022-07-10.maze_cluster43,m4.2022-07-10.maze_cluster44,m4.2022-07-10.maze_cluster45,m4.2022-07-10.maze_cluster46,m4.2022-07-10.maze_cluster47,m4.2022-07-10.maze_cluster48,m4.2022-07-10.maze_cluster49,m4.2022-07-10.maze_cluster50,m4.2022-07-10.maze_cluster51,m4.2022-07-10.maze_cluster52,m4.2022-07-10.maze_cluster53,m4.2022-07-10.maze_cluster54,m4.2022-07-10.maze_cluster55,m4.2022-07-10.maze_cluster56,m4.2022-07-10.maze_cluster57,m4.2022-07-10.maze_cluster58,m4.2022-07-10.maze_cluster59,m4.2022-07-10.maze_cluster60,m4.2022-07-10.maze_cluster61,m4.2022-07-10.maze_cluster62,m4.2022-07-10.maze_cluster63,m4.2022-07-10.maze_cluster64,m4.2022-07-10.maze_cluster65,m4.2022-07-10.maze_cluster66,m4.2022-07-10.maze_cluster67,geodesic,euclidean,future,manhattan,x,y,value,route_0,route_1,route_2,route_3,route_4,route_5,route_6,route_7,route_8,route_9,non_route,cluster_label,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4
313,m4.2022-07-10.maze_trial14,814.0,415.26641898527004,0.0,0.07692307692307693,0.07692307692307693,0.0,0.038461538461538464,0.2692307692307692,0.038461538461538464,0.2692307692307692,0.07692307692307693,0.07692307692307693,0.0,0.0,0.038461538461538464,0.2692307692307692,0.3076923076923077,0.11538461538461539,0.11538461538461539,0.15384615384615385,0.38461538461538464,0.11538461538461539,0.0,0.0,0.15384615384615385,0.07692307692307693,0.38461538461538464,0.19230769230769232,0.0,0.0,0.0,0.0,0.11538461538461539,0.15384615384615385,0.038461538461538464,0.0,0.0,0.0,0.0,0.19230769230769232,0.38461538461538464,0.11538461538461539,0.0,0.0,0.38461538461538464,0.038461538461538464,0.3076923076923077,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.23076923076923078,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.0,0.0,0.07692307692307693,0.23076923076923078,0.038461538461538464,0.11538461538461539,0.07692307692307693,0.07692307692307693,0.0,0.23076923076923078,0.0,0.19230769230769232,0.5631884025483317,0.19844976015346905,0.6871683910679752,0.25269230769230766,0.5035287286747228,0.9750538449484247,309.3272555631827,0.0005728498007692307,0.009520019507692308,2.0859487402269232e-05,0.0006974179053846152,0.9102537176923077,0.022515589552282923,1.7320060384615383e-10,2.817574550586923e-05,0.0005286126307692307,2.318757388723077e-05,0.05583956993079818,3.0,0,0,0,1,0,,,,0.19091756146313232,
314,m4.2022-07-10.maze_trial14,815.0,415.7754573995272,0.0,0.08,0.12,0.0,0.0,0.24,0.12,0.08,0.16,0.16,0.04,0.0,0.04,0.24,0.0,0.48,0.08,0.2,0.24,0.08,0.0,0.0,0.04,0.12,0.28,0.2,0.0,0.0,0.0,0.0,0.04,0.32,0.0,0.0,0.0,0.08,0.04,0.2,0.12,0.16,0.0,0.0,0.52,0.12,0.56,0.0,0.0,0.0,0.0,0.04,0.0,0.2,0.08,0.08,0.2,0.0,0.0,0.08,0.04,0.04,0.0,0.16,0.08,0.0,0.2,0.0,0.0,0.4203483244454522,0.19410403948686894,0.4787028426144383,0.2470000000000001,0.500328028516944,1.1222583106414405,13.461029370977021,0.00015353155359999998,0.0004169828432,7.391521536e-05,8.94126768e-05,0.987375484,4.76220432272e-06,1.987826032e-10,9.239930720000001e-05,7.333129519999999e-05,7.62080328e-05,0.011643972672734745,1.0,0,1,0,0,0,,0.0,,,
315,m4.2022-07-10.maze_trial14,816.0,416.27019094380796,0.0,0.038461538461538464,0.11538461538461539,0.0,0.038461538461538464,0.34615384615384615,0.11538461538461539,0.038461538461538464,0.0,0.07692307692307693,0.0,0.0,0.34615384615384615,0.07692307692307693,0.07692307692307693,0.0,0.0,0.23076923076923078,0.038461538461538464,0.11538461538461539,0.0,0.0,0.19230769230769232,0.15384615384615385,0.3076923076923077,0.038461538461538464,0.0,0.0,0.0,0.0,0.038461538461538464,0.38461538461538464,0.038461538461538464,0.0,0.0,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.4230769230769231,0.0,0.0,0.23076923076923078,0.11538461538461539,0.5384615384615384,0.0,0.0,0.0,0.038461538461538464,0.15384615384615385,0.0,0.11538461538461539,0.11538461538461539,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.19230769230769232,0.19230769230769232,0.15384615384615385,0.15384615384615385,0.038461538461538464,0.0,0.5,0.0,0.0,0.3259888712926766,0.24093829845060113,0.3557692307692307,0.338846153846154,0.4912555718331273,1.2137382120443665,176.12729911229547,0.000426073,0.00027320348,0.0002213808,0.0001554114,0.9625351,0.00011882603,4.896754e-10,0.00011241092,0.00014784638,9.737178e-05,0.035912375720324574,3.0,0,0,0,1,0,,,,0.059217506631299766,
316,m4.2022-07-10.maze_trial14,817.0,416.77019075568603,0.0,0.13793103448275862,0.06896551724137931,0.0,0.13793103448275862,0.41379310344827586,0.034482758620689655,0.10344827586206896,0.10344827586206896,0.0,0.10344827586206896,0.0,0.10344827586206896,0.1724137931034483,0.034482758620689655,0.034482758620689655,0.0,0.13793103448275862,0.13793103448275862,0.3448275862068966,0.0,0.0,0.20689655172413793,0.10344827586206896,0.06896551724137931,0.10344827586206896,0.0,0.034482758620689655,0.0,0.0,0.13793103448275862,0.13793103448275862,0.06896551724137931,0.0,0.034482758620689655,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.3448275862068966,0.41379310344827586,0.0,0.0,0.3793103448275862,0.0,0.3448275862068966,0.0,0.034482758620689655,0.034482758620689655,0.0,0.06896551724137931,0.0,0.3103448275862069,0.034482758620689655,0.0,0.13793103448275862,0.0,0.0,0.034482758620689655,0.20689655172413793,0.2413793103448276,0.06896551724137931,0.0,0.13793103448275862,0.0,0.2413793103448276,0.0,0.13793103448275862,0.2707420792582508,0.21482539193114894,0.29655172413793096,0.2965517241379312,0.45393339661913573,1.2290181985042294,278.22037278143637,0.000426073,0.00027320348,0.0002213808,0.0001554114,0.9625351,0.00011882603,4.896754e-10,0.00011241092,0.00014784638,9.737178e-05,0.035912375720324574,3.0,0,0,0,1,0,,,,0.059217506631299766,
317,m4.2022-07-10.maze_trial14,818.0,417.2732671548352,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.07407407407407407,0.1111111111111111,0.07407407407407407,0.18518518518518517,0.0,0.0,0.037037037037037035,0.18518518518518517,0.037037037037037035,0.07407407407407407,0.0,0.14814814814814814,0.2962962962962963,0.2222222222222222,0.0,0.0,0.037037037037037035,0.0,0.5185185185185185,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.07407407407407407,0.2222222222222222,0.07407407407407407,0.0,0.0,0.1111111111111111,0.07407407407407407,0.25925925925925924,0.6296296296296297,0.037037037037037035,0.0,0.0,0.7037037037037037,0.0,0.5925925925925926,0.0,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.14814814814814814,0.0,0.0,0.07407407407407407,0.2222222222222222,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.0,0.3333333333333333,0.0,0.4444444444444444,0.1707812557897599,0.16060851689535735,0.1812962962962963,0.1812962962962964,0.3535284369715956,1.2072195146995723,225.1598554387261,0.636844367074074,0.0005583049022222222,0.0006676332444444444,0.00034001070370370367,0.2495462547161111,0.0009303783040740741,4.870438991851851e-08,0.0006991654237037037,0.0004109201948148148,0.000509256905925926,0.10949365982653607,1.0,0,1,0,0,0,,0.14084175084175082,,,
318,m4.2022-07-10.maze_trial14,819.0,417.73857963025785,0.0,0.0,0.18181818181818182,0.0,0.2727272727272727,0.0,0.18181818181818182,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.0,0.045454545454545456,0.0,0.13636363636363635,0.22727272727272727,0.0,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.0,0.0,0.09090909090909091,0.2727272727272727,0.7727272727272727,0.3181818181818182,0.0,0.0,0.0,0.18181818181818182,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.18181818181818182,0.22727272727272727,0.18181818181818182,0.0,0.0,0.0,0.8636363636363636,0.0,0.5,0.0,0.0,0.0,0.13636363636363635,0.18181818181818182,0.0,0.18181818181818182,0.13636363636363635,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.0,0.2727272727272727,0.045454545454545456,0.36363636363636365,0.04045454545454546,0.04045454545454553,0.04045454545454546,0.04045454545454553,0.3180063234051978,1.0961960510341087,187.463011718051,0.85959077,0.0006580904,0.0008238216,0.00040462046000000007,1.5886675e-07,0.0012144216,6.557954e-08,0.0009045295,0.00050299603,0.0006534167,0.13524710926371009,1.0,0,1,0,0,0,,0.14084175084175082,,,
319,m4.2022-07-10.maze_trial15,840.0,428.364834427057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.07142857142857142,0.0,0.0,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.35714285714285715,0.0,0.0,0.0,0.0,0.21428571428571427,0.42857142857142855,0.0,0.0,0.0,0.0,0.14285714285714285,0.35714285714285715,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5,0.0,0.21428571428571427,0.14285714285714285,0.0,0.21428571428571427,0.0,0.21428571428571427,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.92919035512032,0.6619861888797178,2.1938565980414384,0.8999999999999998,0.18507396169578946,1.0699535980875299,196.51400631527204,0.85959077,0.0006580904,0.0008238216,0.00040462048,1.5886766e-07,0.0012144216,6.558046e-08,0.0009045295,0.0005029961,0.0006534167,0.1352471091718801,3.0,0,0,0,1,0,,,,0.6321179184756667,
320,m4.2022-07-10.maze_trial15,841.0,428.77398600706715,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.08,0.0,0.0,0.08,0.08,0.28,0.2,0.24,0.12,0.32,0.08,0.0,0.0,0.12,0.2,0.72,0.28,0.0,0.0,0.0,0.0,0.16,0.16,0.12,0.0,0.0,0.04,0.04,0.12,0.0,0.64,0.0,0.16,0.0,0.08,0.2,0.0,0.12,0.04,0.08,0.12,0.08,0.2,0.0,0.12,0.32,0.0,0.0,0.0,0.24,0.0,0.08,0.16,0.04,0.08,0.08,0.0,0.04,0.9250608119395711,0.6552974266699235,2.0894565980414384,0.8911999999999999,0.1904386611330295,1.0667930169369928,65.99781667284303,0.85959077,0.0006580904,0.0008238216,0.00040462048,1.5886765999999997e-07,0.0012144216,6.558046e-08,0.0009045295,0.0005029961,0.0006534167,0.1352471091718801,3.0,0,0,0,1,0,,,,0.6321179184756667,
321,m4.2022-07-10.maze_trial15,842.0,429.25010954063606,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.21428571428571427,0.07142857142857142,0.42857142857142855,0.25,0.17857142857142858,0.0,0.0,0.07142857142857142,0.03571428571428571,0.6785714285714286,0.10714285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.21428571428571427,0.0,0.0,0.03571428571428571,0.07142857142857142,0.14285714285714285,0.03571428571428571,0.5,0.0,0.0,0.10714285714285714,0.03571428571428571,0.35714285714285715,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.17857142857142858,0.0,0.0,0.14285714285714285,0.21428571428571427,0.17857142857142858,0.10714285714285714,0.17857142857142858,0.14285714285714285,0.0,0.25,0.0,0.0,0.9002090280118399,0.6449399509244351,2.0488565980414384,0.8842857142857141,0.18032673953988645,1.0590157499358936,272.47026437731273,0.85959077,0.0006580904,0.0008238216,0.00040462048,1.5886766e-07,0.0012144216,6.558046e-08,0.0009045295,0.0005029961,0.0006534167,0.1352471091718801,3.0,0,0,0,1,0,,,,0.6321179184756667,
322,m4.2022-07-10.maze_trial15,843.0,429.76198776841534,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.07692307692307693,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.11538461538461539,0.5384615384615384,0.0,0.19230769230769232,0.19230769230769232,0.15384615384615385,0.11538461538461539,0.07692307692307693,0.0,0.0,0.15384615384615385,0.15384615384615385,0.8461538461538461,0.11538461538461539,0.0,0.038461538461538464,0.0,0.0,0.19230769230769232,0.4230769230769231,0.0,0.0,0.0,0.0,0.11538461538461539,0.19230769230769232,0.0,0.34615384615384615,0.0,0.0,0.07692307692307693,0.0,0.8076923076923077,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.0,0.07692307692307693,0.19230769230769232,0.038461538461538464,0.23076923076923078,0.0,0.0,0.0,0.11538461538461539,0.15384615384615385,0.11538461538461539,0.11538461538461539,0.07692307692307693,0.0,0.38461538461538464,0.0,0.038461538461538464,0.8424595858895507,0.6230424338344748,2.0488565980414384,0.8682692307692306,0.1538559451437981,1.0177991164667506,213.6056810573762,0.85959077,0.0006580904,0.0008238216,0.00040462048,1.5886766e-07,0.0012144216,6.558046e-08,0.0009045295000000001,0.0005029961,0.0006534167,0.1352471091718801,3.0,0,0,0,1,0,,,,0.6321179184756667,
323,m4.2022-07-10.maze_trial15,844.0,430.27938764559616,0.0,0.07407407407407407,0.0,0.0,0.07407407407407407,0.0,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.07407407407407407,0.0,0.0,0.18518518518518517,0.2962962962962963,0.0,0.0,0.0,0.25925925925925924,0.5555555555555556,0.037037037037037035,0.0,0.1111111111111111,0.0,0.0,0.07407407407407407,0.37037037037037035,0.0,0.0,0.0,0.0,0.07407407407407407,0.14814814814814814,0.37037037037037035,0.18518518518518517,0.0,0.0,0.2222222222222222,0.0,0.2962962962962963,0.0,0.07407407407407407,0.0,0.037037037037037035,0.0,0.0,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.18518518518518517,0.0,0.0,0.07407407407407407,0.25925925925925924,0.14814814814814814,0.037037037037037035,0.07407407407407407,0.0,0.0,0.1111111111111111,0.037037037037037035,0.14814814814814814,0.7365078019855406,0.5321455437795304,1.9556079611494799,0.750576425624483,0.13483619423443832,0.8935904218381793,187.26907978456777,0.4584925307407407,0.00024374741935518518,0.0005375801585185185,0.13741345054814816,0.2597710143954296,0.0005875575492592592,2.5102541748148146e-08,0.0004523370681481481,0.0008692166481481481,0.08126832544444443,0.060364214925266085,3.0,0,0,0,1,0,,,,0.6321179184756667,
324,m4.2022-07-10.maze_trial15,845.0,430.75998442612223,0.0,0.1111111111111111,0.037037037037037035,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.2962962962962963,0.14814814814814814,0.2962962962962963,0.0,0.0,0.037037037037037035,0.25925925925925924,0.0,0.0,0.037037037037037035,0.14814814814814814,0.48148148148148145,0.07407407407407407,0.0,0.07407407407407407,0.0,0.0,0.14814814814814814,0.2222222222222222,0.0,0.0,0.037037037037037035,0.0,0.0,0.1111111111111111,0.3333333333333333,0.14814814814814814,0.0,0.0,0.14814814814814814,0.2222222222222222,0.14814814814814814,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0,0.07407407407407407,0.0,0.1111111111111111,0.07407407407407407,0.1111111111111111,0.4074074074074074,0.0,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.14814814814814814,0.8000173900599108,0.43332490833204806,1.7400366132914893,0.5952060552541126,0.1322551729653133,0.7412963590255396,184.57638108903532,0.20906646925925923,0.00555749205776963,0.0002568320244444445,0.19103976666666667,0.42075933518518516,0.0001922174151851852,1.966909937037037e-09,9.675995067407408e-05,0.0005839658984444445,0.15912613555555555,0.013321024019905578,3.0,0,0,0,1,0,,,,0.6321179184756667,
325,m4.2022-07-10.maze_trial15,846.0,431.25408720848054,0.0,0.04,0.04,0.0,0.04,0.0,0.16,0.08,0.08,0.08,0.04,0.0,0.04,0.28,0.2,0.2,0.0,0.0,0.16,0.2,0.0,0.0,0.08,0.2,0.4,0.4,0.0,0.08,0.0,0.0,0.16,0.36,0.08,0.0,0.04,0.04,0.0,0.28,0.28,0.52,0.0,0.0,0.12,0.08,0.16,0.08,0.08,0.04,0.04,0.04,0.0,0.08,0.04,0.0,0.24,0.0,0.0,0.08,0.24,0.08,0.04,0.2,0.04,0.04,0.16,0.0,0.12,0.9425807102406398,0.3747304140518847,1.5617386795657717,0.4502000000000001,0.14230385276088447,0.5932925099669053,171.8783093495961,0.17959929799999996,0.0099767778,0.0005068607,0.139078792,0.43068948,0.00054861936,0.0031265481549874402,2.3352374079999996e-07,0.0003536837128,0.203758486,0.032361220748471656,3.0,0,0,0,1,0,,,,0.6321179184756667,
326,m4.2022-07-10.maze_trial15,847.0,431.7877458548519,0.0,0.2692307692307692,0.38461538461538464,0.0,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.19230769230769232,0.15384615384615385,0.15384615384615385,0.038461538461538464,0.0,0.19230769230769232,0.15384615384615385,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.15384615384615385,0.46153846153846156,0.11538461538461539,0.0,0.0,0.23076923076923078,0.038461538461538464,0.5,0.3076923076923077,0.0,0.0,0.0,0.038461538461538464,0.07692307692307693,0.4230769230769231,0.0,0.0,0.0,0.0,0.0,0.2692307692307692,0.15384615384615385,0.5384615384615384,0.0,0.0,0.2692307692307692,0.038461538461538464,0.6153846153846154,0.038461538461538464,0.0,0.0,0.11538461538461539,0.07692307692307693,0.0,0.038461538461538464,0.11538461538461539,0.07692307692307693,0.23076923076923078,0.0,0.0,0.07692307692307693,0.0,0.038461538461538464,0.11538461538461539,0.2692307692307692,0.038461538461538464,0.0,0.46153846153846156,0.0,0.038461538461538464,1.0249776447979195,0.32196542477113427,1.4175710653609594,0.33461538461538465,0.18421259215528074,0.5244788066891697,113.141150100876,0.11982381,0.003714025,0.0019910343,0.04740092,0.4351648,0.002088797,0.01563273,1.7653104e-08,0.0015893071,0.25117347,0.12142108894689595,2.0,0,0,1,0,0,,,0.0,,
327,m4.2022-07-10.maze_trial15,848.0,432.2670866378746,0.0,0.25925925925925924,0.07407407407407407,0.0,0.18518518518518517,0.0,0.1111111111111111,0.25925925925925924,0.1111111111111111,0.25925925925925924,0.0,0.0,0.07407407407407407,0.1111111111111111,0.0,0.18518518518518517,0.1111111111111111,0.14814814814814814,0.1111111111111111,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.6666666666666666,0.07407407407407407,0.0,0.0,0.0,0.0,0.037037037037037035,0.4074074074074074,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.2962962962962963,0.0,0.5185185185185185,0.0,0.0,0.0,0.037037037037037035,0.14814814814814814,0.0,0.18518518518518517,0.0,0.14814814814814814,0.037037037037037035,0.0,0.0,0.0,0.0,0.14814814814814814,0.037037037037037035,0.18518518518518517,0.2222222222222222,0.0,0.2962962962962963,0.1111111111111111,0.07407407407407407,1.1023169760368345,0.23444444444444448,1.3470155098054037,0.23444444444444448,0.2754640497509416,0.5099037806521709,98.84958670398821,0.06661669134222223,0.002112661742222222,0.0020070935000000003,0.026382328093333334,0.24180617140000002,0.0012070821866666667,0.014559694000000001,0.002148796785057778,0.0014978275,0.13958920350666668,0.502072449943831,0.0,1,0,0,0,0,0.9386878060173548,,,,
328,m4.2022-07-10.maze_trial15,849.0,432.76758554305115,0.0,0.08333333333333333,0.25,0.0,0.25,0.041666666666666664,0.25,0.25,0.041666666666666664,0.20833333333333334,0.0,0.0,0.08333333333333333,0.041666666666666664,0.20833333333333334,0.08333333333333333,0.125,0.0,0.20833333333333334,0.0,0.0,0.0,0.20833333333333334,0.3333333333333333,0.125,0.5416666666666666,0.0,0.041666666666666664,0.0,0.041666666666666664,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.20833333333333334,0.16666666666666666,0.125,0.7083333333333334,0.0,0.0,0.125,0.0,0.2916666666666667,0.041666666666666664,0.0,0.0,0.0,0.08333333333333333,0.0,0.2916666666666667,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.0,0.0,0.041666666666666664,0.08333333333333333,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,0.4583333333333333,0.08333333333333333,0.0,1.1796780871479458,0.16598765490476217,1.2673627320276262,0.18000000000000008,0.3528693151208934,0.5161481179030599,101.85510403692565,0.00010779302,0.00011095767,0.0020271675,0.00010908821,0.00010788565,0.00010493867,0.013218399,0.0048347707,0.0013834779999999998,0.00010887039,0.97788665119,0.0,1,0,0,0,0,0.9386878060173548,,,,
329,m4.2022-07-10.maze_trial15,850.0,433.26878021978024,0.0,0.0,0.11538461538461539,0.0,0.0,0.038461538461538464,0.07692307692307693,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.11538461538461539,0.19230769230769232,0.0,0.0,0.19230769230769232,0.038461538461538464,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.19230769230769232,0.34615384615384615,0.38461538461538464,0.0,0.0,0.0,0.038461538461538464,0.23076923076923078,0.19230769230769232,0.07692307692307693,0.0,0.0,0.038461538461538464,0.0,0.23076923076923078,0.07692307692307693,0.4230769230769231,0.0,0.0,0.07692307692307693,0.07692307692307693,0.19230769230769232,0.0,0.0,0.0,0.038461538461538464,0.11538461538461539,0.0,0.15384615384615385,0.07692307692307693,0.0,0.11538461538461539,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.11538461538461539,0.07692307692307693,0.0,0.34615384615384615,0.0,0.038461538461538464,1.156761420481279,0.18000000000000005,1.2375710653609597,0.18000000000000005,0.32877535642125805,0.5250945377902043,60.1558226073022,0.00010779302000000002,0.00011095767,0.0020271675,0.00010908821,0.00010788565,0.00010493867,0.013218399,0.0048347707,0.001383478,0.00010887039,0.97788665119,0.0,1,0,0,0,0,0.9386878060173548,,,,
330,m4.2022-07-10.maze_trial15,851.0,433.77072703564187,0.0,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.3793103448275862,0.034482758620689655,0.06896551724137931,0.2413793103448276,0.1724137931034483,0.13793103448275862,0.034482758620689655,0.0,0.0,0.27586206896551724,0.2413793103448276,0.5172413793103449,0.06896551724137931,0.0,0.034482758620689655,0.0,0.0,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.0,0.0,0.0,0.0,0.20689655172413793,0.1724137931034483,0.06896551724137931,0.0,0.0,0.10344827586206896,0.0,0.3103448275862069,0.034482758620689655,0.10344827586206896,0.0,0.0,0.034482758620689655,0.034482758620689655,0.2413793103448276,0.20689655172413793,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.2413793103448276,0.0,0.27586206896551724,0.13793103448275862,0.034482758620689655,0.10344827586206896,0.0,0.2413793103448276,1.1003821101364515,0.23637931034482762,1.2267089963954423,0.23637931034482762,0.2730818724582528,0.5160216899558728,275.6822697889224,0.00010779302,0.00011095767,0.0020271675,0.00010908821,0.00010788565,0.00010493867,0.013218399000000002,0.0048347707,0.001383478,0.00010887039,0.97788665119,0.0,1,0,0,0,0,0.9386878060173548,,,,
