,trial_unique_ID,spk_bin,time,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,distance_to_goal,distance_to_goal,distance_to_goal,distance_to_goal,centroid_position,centroid_position,head_direction,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,cluster,cluster,cluster,cluster,cluster,cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster
674,m4.2022-07-17.maze_trial25,1400.0,704.2589281767955,0.0,0.03333333333333333,0.1,0.0,0.0,0.13333333333333333,0.0,0.03333333333333333,0.1,0.1,0.0,0.06666666666666667,0.0,0.1,0.1,0.03333333333333333,0.03333333333333333,0.1,0.1,0.1,0.06666666666666667,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.6333333333333333,0.0,0.0,0.5,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.2,0.03333333333333333,0.06666666666666667,0.16666666666666666,0.13333333333333333,0.06666666666666667,0.1,0.03333333333333333,0.43521404357397275,0.19080252074812817,0.43521404357397275,0.23316666666666647,1.045950232752006,0.7446658157690861,167.7867637121869,2.7154181000000003e-05,0.00010113156000000002,0.03464926,0.1859156,1.1789628e-05,0.77006894,1.2914107e-10,6.271275e-05,2.3676772e-10,4.9514674e-05,0.009113896841091096,4.0,0,0,0,0,1,,,,,0.0
675,m4.2022-07-17.maze_trial25,1401.0,704.7592051214592,0.0,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.16666666666666666,0.0,0.03333333333333333,0.06666666666666667,0.1,0.0,0.1,0.0,0.06666666666666667,0.16666666666666666,0.13333333333333333,0.3,0.13333333333333333,0.16666666666666666,0.1,0.13333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.2,0.13333333333333333,0.13333333333333333,0.0,0.5,0.0,0.0,0.3,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.1,0.1,0.3333333333333333,0.1,0.06666666666666667,0.13333333333333333,0.16666666666666666,0.03333333333333333,0.0,0.3212855326804796,0.21392270233319002,0.3212855326804796,0.2989248677518611,1.0188312002143958,0.8396592848164243,305.7591947726039,0.0001569428603,0.05545079196799999,0.01039478190595058,0.11272117799999999,3.5555940653e-06,0.7558191169999999,0.021931991238742322,0.000304086694,3.91241074e-10,0.00036000690220000005,0.042857547445500674,1.0,0,1,0,0,0,,0.13222846851893844,,,
676,m4.2022-07-17.maze_trial25,1402.0,705.2597714285714,0.0,0.03333333333333333,0.03333333333333333,0.23333333333333334,0.0,0.23333333333333334,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.3,0.0,0.03333333333333333,0.0,0.03333333333333333,0.26666666666666666,0.16666666666666666,0.3,0.13333333333333333,0.0,0.0,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.2,0.0,0.0,0.4666666666666667,0.0,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.16666666666666666,0.06666666666666667,0.16666666666666666,0.06666666666666667,0.1,0.2,0.3,0.0,0.0,0.18905706416154114,0.16717613213924493,0.18905706416154117,0.20583333333333326,0.9162413550014246,0.8476700028497003,243.60135369364536,0.00010628346531011501,0.03980330794,0.4200253227899647,0.040705333481499996,9.70844211895e-05,0.37485615332711497,0.015665711834245,0.000353434265,0.00204600322872197,0.00027918438000000003,0.10606218086695374,1.0,0,1,0,0,0,,0.13222846851893844,,,
677,m4.2022-07-17.maze_trial25,1403.0,705.7603428571427,0.0,0.03333333333333333,0.03333333333333333,0.1,0.0,0.2,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.16666666666666666,0.0,0.03333333333333333,0.0,0.03333333333333333,0.16666666666666666,0.1,0.26666666666666666,0.06666666666666667,0.0,0.06666666666666667,0.23333333333333334,0.1,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.1,0.13333333333333333,0.06666666666666667,0.0,0.0,0.03333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.23333333333333334,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.1,0.13333333333333333,0.043000000000000003,0.04299999999999997,0.043000000000000003,0.04299999999999997,0.8677165674163467,0.7372761014716667,202.36034887814884,3.5062023e-10,0.00043454088,0.84005064,5.8526963e-05,0.00019414212,2.5665423e-07,7.66849e-09,0.00029933586,0.004092006,6.529376e-05,0.15480524974365983,0.0,1,0,0,0,0,0.0,,,,
678,m4.2022-07-17.maze_trial25,1404.0,706.0439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8655171983847474,0.6985844605766925,202.2276626577603,,,,,,,,,,,,3.0,0,0,0,1,0,,,,0.0,
679,m4.2022-07-17.maze_trial26,1434.0,721.4054324324325,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.0,0.35714285714285715,0.14285714285714285,0.0,0.5,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.21428571428571427,0.5,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,1.963420865005243,0.826209273300108,3.754372640606845,1.0839285714285716,0.8962179723711667,0.8493888336615468,42.091141875994914,3.5152933e-10,0.0004345409,0.84005064,5.8526963e-05,0.00019414212,2.5665514e-07,7.669399e-09,0.00029933586,0.004092006,6.529377e-05,0.1548052497109317,1.0,0,1,0,0,0,,0.0,,,
680,m4.2022-07-17.maze_trial26,1435.0,721.7722123552123,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.16666666666666666,0.0,0.0,0.06666666666666667,0.1,0.0,0.03333333333333333,0.0,0.0,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.2,0.06666666666666667,0.2,0.13333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.6666666666666666,0.0,0.0,0.16666666666666666,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.3,0.1,0.43333333333333335,0.06666666666666667,0.0,0.16666666666666666,0.0,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.03333333333333333,1.8951658191755707,0.8811395973135402,3.6861175947771727,1.1641666666666666,0.9547025095134566,0.8715354509425965,81.29864097137664,7.4795334760708e-05,0.00040557420465166667,0.8034317906666666,5.464503424666667e-05,0.00018121063964,5.419248479733334e-05,8.082553133333334e-09,0.00035860174933333334,0.03798630826666667,0.000129330692,0.15732354284468383,4.0,0,0,0,0,1,,,,,0.533118866013814
681,m4.2022-07-17.maze_trial26,1436.0,722.2724551690272,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0,0.1,0.2,0.03333333333333333,0.0,0.03333333333333333,0.1,0.03333333333333333,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.9,0.03333333333333333,0.0,0.1,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.1,0.2,0.16666666666666666,0.1,0.1,0.06666666666666667,0.1,0.0,0.13333333333333333,0.06666666666666667,1.824077029160643,0.9781271845447651,3.5491620957210235,1.2822605819768398,1.0496598436486364,0.8918900807607026,89.98204034299349,0.0011219251,4.0469775e-08,0.2907679,2.980317e-07,1.699146e-07,0.0008092941,1.3866711e-08,0.0011883242,0.51250654,0.0010258476,0.19257964671721403,4.0,0,0,0,0,1,,,,,0.533118866013814
682,m4.2022-07-17.maze_trial26,1437.0,722.7729401496259,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.36666666666666664,0.0,0.06666666666666667,0.0,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.1,0.1,0.4,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.0,0.13333333333333333,0.0,0.03333333333333333,0.0,1.9143087973885844,1.0578049669901863,3.4040224172170124,1.3569448412597185,1.1457942248281299,0.8794690309204102,103.41422354224319,0.00106238905,0.00046655615279750005,0.280858262,7.321051253e-05,3.506171914e-05,0.00081612023,4.67377220399e-05,0.001134815653,0.536171756,0.0009752214100000001,0.17835986955049268,4.0,0,0,0,0,1,,,,,0.533118866013814
683,m4.2022-07-17.maze_trial26,1438.0,723.2734389027431,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.13333333333333333,0.03333333333333333,0.23333333333333334,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.2,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.1,0.16666666666666666,0.1,0.16666666666666666,0.13333333333333333,0.0,0.03333333333333333,0.06666666666666667,0.1,0.0,0.03333333333333333,0.0,1.9877818092259283,1.1212410577663607,3.310659007884794,1.4235,1.2045049779715877,0.8831664541919968,86.99307492935318,0.0005265646,0.004665197299999999,0.19167152,0.00072942284,0.00034908796,0.0008775554,0.00046725242,0.00065323873,0.7491587,0.0005195857,0.050381875050000025,4.0,0,0,0,0,1,,,,,0.533118866013814
684,m4.2022-07-17.maze_trial26,1439.0,723.7739376558603,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.1,0.23333333333333334,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.2,0.16666666666666666,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.23333333333333334,0.2,0.1,0.0,0.03333333333333333,0.1,0.06666666666666667,0.1,0.06666666666666667,0.0,0.0,2.0051421307219175,1.1384199576606167,3.2839987287633594,1.44,1.2185151970616706,0.8860472765895413,90.84300865557894,0.0005265646,0.004665197299999999,0.19167152,0.00072942284,0.00034908796,0.0008775554,0.00046725242,0.00065323873,0.7491587,0.0005195857,0.050381875050000025,4.0,0,0,0,0,1,,,,,0.533118866013814
685,m4.2022-07-17.maze_trial26,1440.0,724.2744364089775,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.13333333333333333,0.0,0.1,0.03333333333333333,0.0,0.0,0.16666666666666666,0.1,0.1,0.36666666666666664,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.26666666666666666,0.06666666666666667,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.3333333333333333,0.0,0.03333333333333333,0.36666666666666664,0.0,0.1,0.03333333333333333,0.0,0.1,2.0051421307219175,1.1384199576606167,3.2839987287633594,1.44,1.2212036796733912,0.879014478284702,112.13938678666041,0.0005265646,0.004665197299999999,0.19167152,0.00072942284,0.00034908796,0.0008775554,0.00046725242,0.00065323873,0.7491587,0.0005195857,0.050381875050000025,4.0,0,0,0,0,1,,,,,0.533118866013814
686,m4.2022-07-17.maze_trial26,1441.0,724.7665935162096,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.0,0.0,0.2413793103448276,0.0,0.0,0.10344827586206896,0.06896551724137931,0.13793103448275862,0.13793103448275862,0.20689655172413793,0.0,0.034482758620689655,0.034482758620689655,0.0,0.10344827586206896,0.034482758620689655,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.6206896551724138,0.0,0.0,0.41379310344827586,0.034482758620689655,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.06896551724137931,0.13793103448275862,0.3103448275862069,0.0,0.06896551724137931,0.27586206896551724,0.06896551724137931,0.27586206896551724,0.0,0.034482758620689655,0.034482758620689655,2.0142012064489134,1.144182958894364,3.2839987287633594,1.4570689655172415,1.2338509843980474,0.8931051448053569,80.0352679344382,0.0005265646,0.0046651973,0.19167152000000004,0.0007294228399999999,0.00034908796,0.0008775554,0.00046725242,0.00065323873,0.7491587,0.0005195857,0.050381875050000025,4.0,0,0,0,0,1,,,,,0.533118866013814
687,m4.2022-07-17.maze_trial26,1442.0,725.2587506234414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2,0.0,0.03333333333333333,0.1,0.06666666666666667,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.3333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.1,0.13333333333333333,0.1,0.06666666666666667,0.0,0.3,0.0,0.06666666666666667,0.0,2.055840523241971,1.1827217200203064,3.2308320620966926,1.5139847882754336,1.2508658475745202,0.9095839872065031,61.691196278454534,0.0005265646,0.004665197299999999,0.19167152,0.00072942284,0.00034908796,0.0008775554,0.00046725242,0.00065323873,0.7491587,0.0005195857,0.050381875050000025,4.0,0,0,0,0,1,,,,,0.533118866013814
688,m4.2022-07-17.maze_trial26,1443.0,725.7592493765586,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.2,0.0,0.1,0.0,0.06666666666666667,0.26666666666666666,0.03333333333333333,0.03333333333333333,0.1,0.1,0.03333333333333333,0.06666666666666667,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.16666666666666666,0.0,0.0,0.5333333333333333,0.0,0.0,0.3333333333333333,0.06666666666666667,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.1,0.0,0.13333333333333333,0.23333333333333334,0.06666666666666667,0.1,0.1,0.0,0.16666666666666666,0.0,0.1,0.03333333333333333,2.0531468684126484,1.1800441636614947,3.227165395430026,1.5106326718800658,1.2546411375415298,0.9124752370029149,67.3814453723595,0.0005265646,0.004665197299999999,0.19167152,0.00072942284,0.00034908796,0.0008775554,0.00046725242,0.00065323873,0.7491587,0.0005195857,0.050381875050000025,4.0,0,0,0,0,1,,,,,0.533118866013814
689,m4.2022-07-17.maze_trial26,1444.0,726.2597481296758,0.0,0.03333333333333333,0.03333333333333333,0.1,0.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.1,0.0,0.06666666666666667,0.1,0.1,0.13333333333333333,0.1,0.13333333333333333,0.16666666666666666,0.26666666666666666,0.3,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.6,0.0,0.0,0.3333333333333333,0.06666666666666667,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.1,0.0,0.43333333333333335,0.0,0.03333333333333333,0.03333333333333333,2.0212325705913465,1.1505839496136676,3.173998728763359,1.4668708994574027,1.2409236733612177,0.8976324422206585,82.23744295374648,0.0005265646,0.004665197299999999,0.19167152,0.00072942284,0.00034908796,0.0008775554,0.00046725242,0.00065323873,0.7491587,0.0005195857,0.050381875050000025,4.0,0,0,0,0,1,,,,,0.533118866013814
690,m4.2022-07-17.maze_trial26,1445.0,726.7602468827931,0.0,0.03333333333333333,0.0,0.16666666666666666,0.0,0.06666666666666667,0.16666666666666666,0.16666666666666666,0.26666666666666666,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.03333333333333333,0.06666666666666667,0.1,0.23333333333333334,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.0,0.7333333333333333,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.1,0.26666666666666666,0.1,0.1,0.1,0.0,0.2,0.0,0.2,0.06666666666666667,2.0553324858422375,1.1648553228949465,3.1529987287633587,1.5160000000000002,1.2382261339394875,0.9465092105890782,13.08591870457303,0.0005265646,0.004665197299999999,0.19167152,0.00072942284,0.00034908796,0.0008775554,0.00046725242,0.00065323873,0.7491587,0.0005195857,0.050381875050000025,4.0,0,0,0,0,1,,,,,0.533118866013814
691,m4.2022-07-17.maze_trial26,1446.0,727.2607456359103,0.0,0.0,0.06666666666666667,0.1,0.0,0.4,0.5333333333333333,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.1,0.03333333333333333,0.13333333333333333,0.1,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,0.1,0.0,0.2,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.1,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.26666666666666666,0.1,0.7333333333333333,0.0,0.0,0.4,0.03333333333333333,0.03333333333333333,0.0,0.1,0.06666666666666667,0.0,0.0,0.0,0.1,0.06666666666666667,0.2,0.23333333333333334,0.16666666666666666,0.3333333333333333,0.06666666666666667,0.2,0.0,0.03333333333333333,0.03333333333333333,2.104332485842238,1.1839024453053555,3.103998728763359,1.565,1.2403885288245322,1.0035228728900976,159.64926196602494,0.000197296316,0.0017885844333333334,0.06391382249733334,0.0007221778799999999,0.00224023852,0.0017940266666666667,0.00018140070866666665,0.0010635966433333334,0.24974239454199998,0.0009649989666666666,0.677391462826,3.0,0,0,0,1,0,,,,0.0,
692,m4.2022-07-17.maze_trial26,1447.0,727.7612443890274,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.23333333333333334,0.23333333333333334,0.3,0.3333333333333333,0.3,0.0,0.06666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.03333333333333333,0.2,0.03333333333333333,0.1,0.06666666666666667,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.2,0.2,0.36666666666666664,0.06666666666666667,0.4,0.0,0.0,0.43333333333333335,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.06666666666666667,0.16666666666666666,0.1,0.06666666666666667,0.16666666666666666,0.0,0.13333333333333333,0.03333333333333333,0.2,0.03333333333333333,0.03333333333333333,0.03333333333333333,2.0728324858422376,1.1715983950390798,3.103998728763359,1.5335,1.2300191289991473,0.961827057976714,247.08875726684252,4.085868686666667e-05,0.0012837953333333333,3.3808082970333334e-05,0.0007119844299999999,0.003082581830333333,0.0021799646183333337,7.375650456666665e-05,0.0012366022766666666,0.031206144752566667,0.0011595995926666667,0.9589909038916964,3.0,0,0,0,1,0,,,,0.0,
693,m4.2022-07-17.maze_trial26,1448.0,728.2617431421446,0.0,0.06666666666666667,0.2,0.06666666666666667,0.0,0.1,0.0,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.1,0.0,0.1,0.13333333333333333,0.03333333333333333,0.2,0.13333333333333333,0.1,0.0,0.23333333333333334,0.43333333333333335,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.23333333333333334,0.0,0.0,0.36666666666666664,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.16666666666666666,0.4,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.2,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.16666666666666666,0.06666666666666667,0.0,1.9501897195019973,1.0826998957517813,3.0198559624231196,1.3915,1.1656408102139781,0.8889150221452761,255.4315093183386,0.00027855756,0.028355798,3.85511e-09,0.0005214263,8.885471e-05,8.333185e-05,0.0010969244,0.0003035759,0.93519133,0.00034452538,0.03373567204489003,1.0,0,1,0,0,0,,1.6243502104962089,,,
694,m4.2022-07-17.maze_trial26,1449.0,728.7622591262807,0.0,0.03333333333333333,0.1,0.1,0.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.0,0.06666666666666667,0.16666666666666666,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.23333333333333334,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.1,0.0,0.0,0.8,0.03333333333333333,0.0,0.3,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.1,0.0,0.0,0.3333333333333333,0.43333333333333335,0.13333333333333333,0.1,0.13333333333333333,0.1,0.03333333333333333,0.0,0.2,0.0,0.16666666666666666,0.0,1.8466198802499922,0.9711393918361059,2.8966417069763724,1.2618333333333331,1.0531995282095405,0.8797642309872564,260.7290131040634,7.1873739e-05,0.0028355940131924,8.000070799999999e-10,5.214309011492e-05,8.8874100482e-06,8.33417206096e-06,0.04722019244,0.0001390538876,0.932299513,0.000123110692,0.017241296755976444,1.0,0,1,0,0,0,,1.6243502104962089,,,
