,trial_unique_ID,spk_bin,time,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,distance_to_goal,distance_to_goal,distance_to_goal,distance_to_goal,centroid_position,centroid_position,head_direction,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,cluster,cluster,cluster,cluster,cluster,cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster
,,,,m4.2022-07-01.maze_cluster0,m4.2022-07-01.maze_cluster1,m4.2022-07-01.maze_cluster2,m4.2022-07-01.maze_cluster3,m4.2022-07-01.maze_cluster4,m4.2022-07-01.maze_cluster5,m4.2022-07-01.maze_cluster6,m4.2022-07-01.maze_cluster7,m4.2022-07-01.maze_cluster8,m4.2022-07-01.maze_cluster9,m4.2022-07-01.maze_cluster10,m4.2022-07-01.maze_cluster11,m4.2022-07-01.maze_cluster12,m4.2022-07-01.maze_cluster13,m4.2022-07-01.maze_cluster14,m4.2022-07-01.maze_cluster15,m4.2022-07-01.maze_cluster16,m4.2022-07-01.maze_cluster17,m4.2022-07-01.maze_cluster18,m4.2022-07-01.maze_cluster19,m4.2022-07-01.maze_cluster20,m4.2022-07-01.maze_cluster21,m4.2022-07-01.maze_cluster22,m4.2022-07-01.maze_cluster23,m4.2022-07-01.maze_cluster24,m4.2022-07-01.maze_cluster25,m4.2022-07-01.maze_cluster26,m4.2022-07-01.maze_cluster27,m4.2022-07-01.maze_cluster28,m4.2022-07-01.maze_cluster29,m4.2022-07-01.maze_cluster30,m4.2022-07-01.maze_cluster31,m4.2022-07-01.maze_cluster32,m4.2022-07-01.maze_cluster33,m4.2022-07-01.maze_cluster34,m4.2022-07-01.maze_cluster35,m4.2022-07-01.maze_cluster36,m4.2022-07-01.maze_cluster37,m4.2022-07-01.maze_cluster38,m4.2022-07-01.maze_cluster40,m4.2022-07-01.maze_cluster41,m4.2022-07-01.maze_cluster43,m4.2022-07-01.maze_cluster44,m4.2022-07-01.maze_cluster45,m4.2022-07-01.maze_cluster46,m4.2022-07-01.maze_cluster47,m4.2022-07-01.maze_cluster48,m4.2022-07-01.maze_cluster49,m4.2022-07-01.maze_cluster50,m4.2022-07-01.maze_cluster52,m4.2022-07-01.maze_cluster53,m4.2022-07-01.maze_cluster54,m4.2022-07-01.maze_cluster55,m4.2022-07-01.maze_cluster56,m4.2022-07-01.maze_cluster57,m4.2022-07-01.maze_cluster59,m4.2022-07-01.maze_cluster60,m4.2022-07-01.maze_cluster61,m4.2022-07-01.maze_cluster62,m4.2022-07-01.maze_cluster64,m4.2022-07-01.maze_cluster65,m4.2022-07-01.maze_cluster66,m4.2022-07-01.maze_cluster68,m4.2022-07-01.maze_cluster69,m4.2022-07-01.maze_cluster70,m4.2022-07-01.maze_cluster71,m4.2022-07-01.maze_cluster72,m4.2022-07-01.maze_cluster74,m4.2022-07-01.maze_cluster75,m4.2022-07-01.maze_cluster76,m4.2022-07-01.maze_cluster77,m4.2022-07-01.maze_cluster78,m4.2022-07-01.maze_cluster79,m4.2022-07-01.maze_cluster81,m4.2022-07-01.maze_cluster82,m4.2022-07-01.maze_cluster83,m4.2022-07-01.maze_cluster84,m4.2022-07-01.maze_cluster85,m4.2022-07-01.maze_cluster86,m4.2022-07-01.maze_cluster87,m4.2022-07-01.maze_cluster88,m4.2022-07-01.maze_cluster89,m4.2022-07-01.maze_cluster90,m4.2022-07-01.maze_cluster91,m4.2022-07-01.maze_cluster92,m4.2022-07-01.maze_cluster93,m4.2022-07-01.maze_cluster94,m4.2022-07-01.maze_cluster95,m4.2022-07-01.maze_cluster96,m4.2022-07-01.maze_cluster97,m4.2022-07-01.maze_cluster98,m4.2022-07-01.maze_cluster99,m4.2022-07-01.maze_cluster100,m4.2022-07-01.maze_cluster101,m4.2022-07-01.maze_cluster102,m4.2022-07-01.maze_cluster103,m4.2022-07-01.maze_cluster104,m4.2022-07-01.maze_cluster105,m4.2022-07-01.maze_cluster106,m4.2022-07-01.maze_cluster107,m4.2022-07-01.maze_cluster108,m4.2022-07-01.maze_cluster109,m4.2022-07-01.maze_cluster110,m4.2022-07-01.maze_cluster111,m4.2022-07-01.maze_cluster112,m4.2022-07-01.maze_cluster113,m4.2022-07-01.maze_cluster114,m4.2022-07-01.maze_cluster115,m4.2022-07-01.maze_cluster116,m4.2022-07-01.maze_cluster117,m4.2022-07-01.maze_cluster118,m4.2022-07-01.maze_cluster119,m4.2022-07-01.maze_cluster120,m4.2022-07-01.maze_cluster121,m4.2022-07-01.maze_cluster122,m4.2022-07-01.maze_cluster123,m4.2022-07-01.maze_cluster124,m4.2022-07-01.maze_cluster125,m4.2022-07-01.maze_cluster126,m4.2022-07-01.maze_cluster127,m4.2022-07-01.maze_cluster128,m4.2022-07-01.maze_cluster129,m4.2022-07-01.maze_cluster130,m4.2022-07-01.maze_cluster131,m4.2022-07-01.maze_cluster132,m4.2022-07-01.maze_cluster133,m4.2022-07-01.maze_cluster134,geodesic,euclidean,future,manhattan,x,y,value,route_0,route_1,route_2,route_3,route_4,route_5,route_6,route_7,route_8,route_9,non_route,cluster_label,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4
0,m4.2022-07-01.maze_trial1,0.0,6.250893518518518,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.18518518518518517,0.07407407407407407,0.0,0.25925925925925924,0.2962962962962963,0.0,0.07407407407407407,0.037037037037037035,0.0,0.18518518518518517,0.18518518518518517,0.07407407407407407,0.07407407407407407,0.0,0.2222222222222222,0.14814814814814814,0.18518518518518517,0.037037037037037035,0.0,0.18518518518518517,0.0,0.1111111111111111,0.14814814814814814,0.037037037037037035,0.07407407407407407,0.0,0.037037037037037035,0.0,0.14814814814814814,0.037037037037037035,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.1111111111111111,0.037037037037037035,0.14814814814814814,0.0,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.0,0.0,0.07407407407407407,0.0,0.0,0.037037037037037035,0.1111111111111111,0.0,0.18518518518518517,0.14814814814814814,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.2222222222222222,0.037037037037037035,0.5555555555555556,0.25925925925925924,0.0,0.0,0.07407407407407407,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.07407407407407407,0.5925925925925926,0.0,0.0,0.3333333333333333,0.037037037037037035,0.18518518518518517,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.14814814814814814,0.3333333333333333,0.0,0.0,0.48148148148148145,0.0,0.0,0.0,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.2962962962962963,0.18518518518518517,0.0,0.0,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,2.3033376557773724,0.8117924737403489,17.081828204825612,1.1478012932818669,0.9033045505276802,1.251796114954563,257.6130969841508,0.00045028346000000006,0.0020209306,0.0038117263,0.006712504,0.80873704,0.0011883732999999998,0.007225955,0.0026838078999999997,0.0032401212999999996,1.4493554e-07,0.16392911320446,1.0,0,1,0,0,0,,0.0,,,
1,m4.2022-07-01.maze_trial1,1.0,6.758354064039408,0.034482758620689655,0.06896551724137931,0.0,0.0,0.034482758620689655,0.034482758620689655,0.1724137931034483,0.0,0.0,0.10344827586206896,0.06896551724137931,0.06896551724137931,0.10344827586206896,0.10344827586206896,0.034482758620689655,0.3448275862068966,0.1724137931034483,0.2413793103448276,0.06896551724137931,0.034482758620689655,0.1724137931034483,0.10344827586206896,0.10344827586206896,0.034482758620689655,0.0,0.13793103448275862,0.0,0.10344827586206896,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.1724137931034483,0.0,0.0,0.0,0.0,0.20689655172413793,0.0,0.20689655172413793,0.0,0.0,0.0,0.034482758620689655,0.13793103448275862,0.13793103448275862,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.27586206896551724,0.0,0.0,0.0,0.27586206896551724,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.4827586206896552,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.034482758620689655,0.0,0.1724137931034483,0.1724137931034483,0.0,0.13793103448275862,0.0,0.06896551724137931,0.06896551724137931,0.0,0.034482758620689655,0.06896551724137931,0.27586206896551724,0.27586206896551724,0.0,0.0,0.41379310344827586,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.10344827586206896,0.0,0.20689655172413793,0.2413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,2.3135228409625577,0.7636753236814713,17.008265300734077,1.08,0.8751365065753179,1.250575584397665,242.17208201968268,0.00045028345999999995,0.0020209306,0.0038117263,0.006712504,0.80873704,0.0011883733000000003,0.007225955,0.0026838079,0.0032401213,1.4493554e-07,0.16392911320446005,2.0,0,0,1,0,0,,,0.0,,
2,m4.2022-07-01.maze_trial1,2.0,7.256943965517242,0.0,0.20689655172413793,0.0,0.13793103448275862,0.0,0.1724137931034483,0.06896551724137931,0.1724137931034483,0.0,0.20689655172413793,0.10344827586206896,0.06896551724137931,0.13793103448275862,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.27586206896551724,0.06896551724137931,0.0,0.2413793103448276,0.20689655172413793,0.1724137931034483,0.0,0.0,0.3103448275862069,0.0,0.10344827586206896,0.06896551724137931,0.06896551724137931,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.10344827586206896,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.13793103448275862,0.06896551724137931,0.034482758620689655,0.0,0.0,0.0,0.0,0.20689655172413793,0.13793103448275862,0.3103448275862069,0.034482758620689655,0.0,0.06896551724137931,0.3793103448275862,0.06896551724137931,0.034482758620689655,0.0,0.3103448275862069,0.41379310344827586,0.0,0.0,0.06896551724137931,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.20689655172413793,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.10344827586206896,0.034482758620689655,0.0,0.10344827586206896,0.0,0.0,0.034482758620689655,0.0,0.0,0.1724137931034483,0.034482758620689655,0.0,0.06896551724137931,0.10344827586206896,0.20689655172413793,0.0,0.0,0.7241379310344828,0.0,0.0,0.0,0.034482758620689655,0.13793103448275862,0.0,0.0,0.0,0.06896551724137931,0.0,0.034482758620689655,0.0,0.06896551724137931,0.06896551724137931,0.3448275862068966,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3192124961349716,0.7904316676940346,17.008265300734077,1.117549808380251,0.8762781193450415,1.2615962288998497,276.44483286505664,0.00045028345999999995,0.0020209306,0.0038117263,0.006712504,0.80873704,0.0011883733000000003,0.007225955,0.0026838079,0.0032401213,1.4493554e-07,0.16392911320446005,2.0,0,0,1,0,0,,,0.0,,
3,m4.2022-07-01.maze_trial1,3.0,7.756973214285714,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.1,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.13333333333333333,0.03333333333333333,0.1,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.3,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.23333333333333334,0.0,0.0,0.0,0.4,0.23333333333333334,0.1,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.2,0.0,0.0,0.06666666666666667,0.0,0.1,0.1,0.03333333333333333,0.1,0.0,0.0,0.0,0.26666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.0,0.03333333333333333,0.1,0.1,0.3333333333333333,0.16666666666666666,0.0,0.03333333333333333,0.16666666666666666,0.0,0.03333333333333333,0.03333333333333333,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.2,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,2.368522840962558,0.7656533158029162,17.008265300734077,1.0800000000000003,0.8582414361623727,1.276955880925314,294.87026484860496,0.00045028346,0.0020209306,0.0038117263,0.006712504,0.80873704,0.0011883733,0.007225955,0.0026838079,0.0032401213,1.4493554e-07,0.16392911320446002,4.0,0,0,0,0,1,,,,,0.5770362516713448
4,m4.2022-07-01.maze_trial1,4.0,8.257866071428571,0.0,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.1,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.1,0.06666666666666667,0.26666666666666666,0.0,0.1,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.1,0.0,0.26666666666666666,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.36666666666666664,0.0,0.0,0.0,0.0,0.4,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.1,0.06666666666666667,0.1,0.0,0.03333333333333333,0.0,0.0,0.0,0.26666666666666666,0.16666666666666666,0.43333333333333335,0.2,0.0,0.0,0.0,0.3,0.06666666666666667,0.5,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.3,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.03333333333333333,0.1,0.06666666666666667,0.0,0.0,0.0,0.1,0.0,0.13333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.26666666666666666,0.03333333333333333,0.0,0.0,0.1,0.0,0.03333333333333333,0.03333333333333333,0.1,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,2.335522840962558,0.7974665205300493,17.008265300734077,1.126669047558312,0.8697186037004041,1.278696718662694,313.97290375404634,0.00045028346,0.0020209306,0.0038117263,0.006712504,0.80873704,0.0011883733,0.007225955,0.0026838079,0.0032401213,1.4493554e-07,0.16392911320446002,4.0,0,0,0,0,1,,,,,0.5770362516713448
5,m4.2022-07-01.maze_trial1,5.0,8.75875892857143,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.06666666666666667,0.2,0.06666666666666667,0.0,0.13333333333333333,0.16666666666666666,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.1,0.23333333333333334,0.0,0.0,0.06666666666666667,0.2,0.0,0.0,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.0,0.0,0.0,0.2,0.13333333333333333,0.1,0.03333333333333333,0.1,0.0,0.0,0.0,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.4,0.03333333333333333,0.0,0.03333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.0,0.0,0.1,0.03333333333333333,0.16666666666666666,0.26666666666666666,0.2,0.03333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.1,0.0,0.0,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.1,0.16666666666666666,0.36666666666666664,0.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.03333333333333333,0.13333333333333333,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,2.3171895076292244,0.7931405231562343,17.008265300734077,1.1214835978296107,0.8753802718618126,1.2666618451675977,269.9614194461797,0.00045028346,0.0020209306,0.0038117263,0.006712504,0.80873704,0.0011883733,0.007225955,0.0026838079,0.0032401213,1.4493554e-07,0.16392911320446002,4.0,0,0,0,0,1,,,,,0.5770362516713448
6,m4.2022-07-01.maze_trial1,6.0,9.259651785714286,0.0,0.03333333333333333,0.0,0.26666666666666666,0.0,0.2,0.1,0.03333333333333333,0.0,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.1,0.06666666666666667,0.06666666666666667,0.2,0.13333333333333333,0.06666666666666667,0.0,0.0,0.1,0.13333333333333333,0.0,0.0,0.2,0.0,0.0,0.03333333333333333,0.1,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.36666666666666664,0.03333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.1,0.1,0.16666666666666666,0.0,0.03333333333333333,0.0,0.4,0.23333333333333334,0.16666666666666666,0.0,0.13333333333333333,0.0,0.0,0.0,0.23333333333333334,0.1,0.36666666666666664,0.43333333333333335,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.06666666666666667,0.03333333333333333,0.16666666666666666,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.9,0.1,0.0,0.0,0.0,0.1,0.06666666666666667,0.1,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.1,0.03333333333333333,0.03333333333333333,0.0,0.0,0.06666666666666667,0.03333333333333333,0.16666666666666666,0.4,0.03333333333333333,0.0,0.0,0.0,0.1,0.23333333333333334,0.0,0.2,0.0,0.03333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,2.3135228409625577,0.7636753236814713,17.008265300734077,1.0800000000000003,0.8605151150304061,1.2331523842789385,204.67836589453628,0.00045028346,0.0020209306,0.0038117263,0.006712504,0.80873704,0.0011883733,0.007225955,0.0026838079,0.0032401213,1.4493554e-07,0.16392911320446002,4.0,0,0,0,0,1,,,,,0.5770362516713448
7,m4.2022-07-01.maze_trial1,7.0,9.760544642857145,0.0,0.03333333333333333,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.1,0.06666666666666667,0.0,0.1,0.23333333333333334,0.06666666666666667,0.1,0.1,0.13333333333333333,0.0,0.0,0.03333333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.36666666666666664,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.13333333333333333,0.0,0.03333333333333333,0.0,0.5333333333333333,0.1,0.13333333333333333,0.0,0.26666666666666666,0.0,0.03333333333333333,0.0,0.3333333333333333,0.1,0.5,0.3,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.23333333333333334,0.06666666666666667,0.0,0.1,0.0,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.1,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.4,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,2.3135228409625577,0.7801753236814712,17.008265300734077,1.103334523779156,0.8728855265049328,1.2517668605326868,173.20462590812892,0.00045028346,0.0020209306,0.0038117263,0.006712504,0.80873704,0.0011883733,0.007225955,0.0026838079,0.0032401213,1.4493554e-07,0.16392911320446002,4.0,0,0,0,0,1,,,,,0.5770362516713448
8,m4.2022-07-01.maze_trial1,8.0,10.2614375,0.0,0.0,0.0,0.06666666666666667,0.0,0.16666666666666666,0.06666666666666667,0.16666666666666666,0.0,0.1,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.03333333333333333,0.13333333333333333,0.16666666666666666,0.23333333333333334,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.03333333333333333,0.3333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.43333333333333335,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.1,0.0,0.36666666666666664,0.0,0.13333333333333333,0.03333333333333333,0.16666666666666666,0.0,0.0,0.0,0.4666666666666667,0.06666666666666667,0.06666666666666667,0.2,0.1,0.0,0.0,0.16666666666666666,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.1,0.0,0.0,0.0,0.0,0.7333333333333333,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.23333333333333334,0.13333333333333333,0.1,0.0,0.0,0.0,0.06666666666666667,0.16666666666666666,0.06666666666666667,0.0,0.03333333333333333,0.1,0.0,0.13333333333333333,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,2.3135228409625577,0.7856753236814714,17.008265300734077,1.111112698372208,0.8743650273686195,1.248289573693474,170.11806029452424,0.00045028346,0.0020209306,0.0038117263,0.006712504,0.80873704,0.0011883733,0.007225955,0.0026838079,0.0032401213,1.4493554e-07,0.16392911320446002,4.0,0,0,0,0,1,,,,,0.5770362516713448
